DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS,CITY,FLOOD
2016-01-01,0.3642686903476715,0.3559755086898803,21.2,27.86,29.6,26.69,19.67,84.21,2.26,101.05,Jakarta,0
2016-01-02,0.365617036819458,0.3679963648319244,21.77,27.5,29.23,26.58,20.05,87.77,3.54,101.1,Jakarta,0
2016-01-03,0.365227609872818,0.3613971173763275,15.55,27.8,30.03,25.94,19.49,84.1,3.22,101.11,Jakarta,0
2016-01-04,0.3632453083992004,0.3527151346206665,10.38,27.9,29.64,26.56,19.58,83.88,1.97,101.1,Jakarta,0
2016-01-05,0.3620259761810303,0.3517823219299316,9.37,27.58,29.49,26.24,19.64,85.62,2.16,101.05,Jakarta,0
2016-01-06,0.3614567518234253,0.3477678000926971,2.0,28.05,30.41,26.21,19.64,83.49,2.75,101.06,Jakarta,0
2016-01-07,0.3591969013214111,0.3290345668792724,0.21,28.28,30.74,26.43,19.49,81.82,3.02,101.08,Jakarta,0
2016-01-08,0.3560293018817901,0.3120486438274383,0.1,28.23,30.92,25.95,19.03,80.26,2.78,100.99,Jakarta,0
2016-01-09,0.3556993901729584,0.3231547772884369,0.29,28.59,31.15,26.73,18.81,77.55,1.76,100.93,Jakarta,0
2016-01-10,0.3534698486328125,0.3139817118644714,0.83,28.45,30.77,26.76,18.94,78.63,2.38,100.99,Jakarta,0
2016-01-11,0.3538916110992431,0.333770751953125,1.41,28.76,31.4,26.99,18.59,75.99,1.81,100.94,Jakarta,0
2016-01-12,0.3578688204288482,0.3545503616333008,3.96,28.5,30.67,26.84,18.93,78.31,2.63,100.87,Jakarta,1
2016-01-13,0.361681193113327,0.3624703884124756,5.55,28.37,30.84,26.32,19.37,80.72,3.47,100.82,Jakarta,0
2016-01-14,0.3603954017162323,0.3479036390781402,1.98,28.47,30.26,26.8,19.55,80.83,2.96,100.76,Jakarta,0
2016-01-15,0.3587302565574646,0.3412661254405975,1.56,28.24,30.03,26.9,19.2,80.4,1.73,100.75,Jakarta,0
2016-01-16,0.3557122647762298,0.3241145014762878,0.15,28.26,30.26,26.66,18.77,78.6,1.59,100.71,Jakarta,0
2016-01-17,0.3614497184753418,0.3594912886619568,1.49,28.84,31.91,26.43,18.47,75.04,2.02,100.73,Jakarta,0
2016-01-18,0.3637265861034393,0.3569906651973724,3.22,28.48,30.52,27.14,18.91,78.04,2.21,100.73,Jakarta,0
2016-01-19,0.3635755479335785,0.3628487586975097,7.65,28.75,31.76,26.06,18.35,75.22,2.92,100.8,Jakarta,0
2016-01-20,0.3755714893341064,0.3871683776378631,20.79,27.52,29.23,26.19,18.9,82.68,4.16,100.99,Jakarta,1
2016-01-21,0.3749528229236603,0.3770759999752044,3.58,27.62,29.03,26.73,18.96,82.31,2.42,100.96,Jakarta,0
2016-01-22,0.3712521493434906,0.3751257658004761,5.19,27.94,30.05,26.31,19.85,84.56,3.1,100.88,Jakarta,0
2016-01-23,0.3912785351276397,0.3945447206497192,23.44,27.22,28.38,26.08,19.1,84.98,4.33,101.0,Jakarta,0
2016-01-24,0.3933136761188507,0.4079365134239197,6.73,27.4,29.19,25.96,18.64,82.29,2.63,101.1,Jakarta,0
2016-01-25,0.4047471880912781,0.4042856693267822,9.61,27.1,29.6,24.94,17.51,78.66,2.98,101.13,Jakarta,0
2016-01-26,0.3915444016456604,0.3780535459518432,3.45,27.75,29.38,26.3,18.46,79.66,1.81,101.05,Jakarta,0
2016-01-27,0.3835717439651489,0.382767915725708,1.88,28.51,30.66,26.84,18.93,78.27,1.53,100.96,Jakarta,0
2016-01-28,0.3818028271198272,0.3773662447929382,6.99,28.26,30.72,26.36,19.6,82.06,2.27,100.84,Jakarta,0
2016-01-29,0.3796085715293884,0.3760318160057068,3.03,28.27,30.17,26.79,20.06,83.89,2.08,100.89,Jakarta,0
2016-01-30,0.3857426047325134,0.3894939124584198,9.86,28.17,30.02,26.98,20.52,86.16,3.23,100.83,Jakarta,0
2016-01-31,0.384853184223175,0.390047550201416,15.65,27.49,29.16,26.15,19.83,86.7,3.64,100.79,Jakarta,0
2016-02-01,0.3910496830940246,0.4081502854824066,16.28,27.73,29.57,26.22,20.1,86.58,4.47,100.75,Jakarta,0
2016-02-02,0.4003153443336487,0.4002173244953155,26.15,27.32,28.55,26.3,20.08,88.56,4.3,100.84,Jakarta,0
2016-02-03,0.3915559649467468,0.3909319043159485,20.14,27.04,28.9,25.36,18.9,85.02,3.07,100.88,Jakarta,0
2016-02-04,0.3919981718063354,0.4001696705818176,6.31,27.62,30.29,25.43,19.06,82.87,3.0,100.78,Jakarta,0
2016-02-05,0.3890926539897918,0.3846919536590576,8.1,27.67,30.06,25.58,19.41,84.11,3.41,100.74,Jakarta,0
2016-02-06,0.3902052342891693,0.4001388251781463,1.32,28.14,31.29,25.62,19.25,81.31,3.12,100.7,Jakarta,0
2016-02-07,0.4010965824127197,0.4074932038784027,24.68,27.22,29.38,26.31,19.94,88.45,2.96,100.75,Jakarta,0
2016-02-08,0.4028839468955993,0.4116139709949493,52.23,27.44,29.96,25.88,19.89,87.32,3.79,100.81,Jakarta,0
2016-02-09,0.4013940691947937,0.4057721495628357,32.72,27.14,29.2,25.71,19.56,87.31,4.01,100.8,Jakarta,0
2016-02-10,0.40244260430336,0.4119976758956909,21.58,26.8,28.63,25.51,19.39,88.26,3.43,100.79,Jakarta,0
2016-02-11,0.4005082249641418,0.4076153635978699,19.61,26.1,27.01,25.39,18.79,89.12,5.55,100.88,Jakarta,0
2016-02-12,0.41167151927948,0.4222676455974579,14.14,26.39,27.91,25.13,18.14,84.86,2.65,100.97,Jakarta,1
2016-02-13,0.4065529406070709,0.4114359617233276,20.26,27.02,28.92,25.31,18.46,83.14,1.34,100.98,Jakarta,0
2016-02-14,0.4087142944335937,0.4190544486045837,2.49,28.16,31.06,25.87,18.63,78.74,2.24,100.93,Jakarta,1
2016-02-15,0.4077290296554565,0.4133051633834839,2.08,28.03,30.55,25.62,19.12,81.32,3.19,100.92,Jakarta,0
2016-02-16,0.4097013175487518,0.4187813103199005,15.69,27.04,28.94,25.57,19.24,86.52,3.71,101.01,Jakarta,0
2016-02-17,0.4113105535507202,0.4190444946289062,11.45,27.35,29.13,25.93,19.07,84.35,3.13,101.04,Jakarta,0
2016-02-18,0.4089668989181518,0.414949506521225,2.54,27.82,29.97,25.85,19.12,82.17,2.1,100.97,Jakarta,0
2016-02-19,0.4053113758563995,0.4053443670272827,3.61,28.26,30.17,26.48,19.76,82.59,3.09,100.91,Jakarta,0
2016-02-20,0.4042525291442871,0.4102402925491333,8.33,28.09,29.57,26.7,20.09,84.83,3.73,100.97,Jakarta,0
2016-02-21,0.4103555679321289,0.42213836312294,12.31,27.39,28.16,26.74,19.68,86.58,3.42,101.04,Jakarta,0
2016-02-22,0.4098366796970367,0.4169759154319763,8.45,27.38,29.19,25.92,19.04,84.08,3.33,101.11,Jakarta,0
2016-02-23,0.4086107313632965,0.4171206951141357,12.88,27.79,29.87,26.09,19.48,83.77,2.7,100.96,Jakarta,0
2016-02-24,0.4205169081687927,0.435971587896347,32.87,27.18,28.58,26.53,19.78,88.02,3.54,100.98,Jakarta,0
2016-02-25,0.4259706735610962,0.4441230595111847,24.25,26.95,28.03,26.13,19.38,87.59,3.86,101.08,Jakarta,1
2016-02-26,0.4381757378578186,0.4415372908115387,11.45,27.08,28.64,25.85,19.26,86.47,3.67,101.08,Jakarta,1
2016-02-27,0.4394416809082031,0.447906345129013,13.8,26.99,28.05,25.98,18.83,84.95,2.96,101.06,Jakarta,1
2016-02-28,0.4446583092212677,0.450626939535141,29.22,27.3,28.54,26.22,19.24,85.17,3.29,101.07,Jakarta,0
2016-02-29,0.4510753154754638,0.4559401869773865,66.02,26.79,28.18,25.43,19.19,87.58,4.2,101.11,Jakarta,0
2016-03-01,0.4572807848453522,0.4581846594810486,29.91,26.74,28.46,25.26,19.08,87.33,4.84,101.01,Jakarta,1
2016-03-02,0.4603221416473388,0.4568637311458587,19.21,27.16,28.74,25.83,19.5,87.03,3.52,101.02,Jakarta,1
2016-03-03,0.4611375331878662,0.4569920301437378,5.72,27.4,29.08,26.05,20.09,88.4,2.93,101.04,Jakarta,0
2016-03-04,0.4596410989761352,0.4573379158973694,15.41,27.59,29.41,26.13,19.83,86.19,2.02,100.93,Jakarta,0
2016-03-05,0.4598211348056793,0.456337958574295,14.63,27.61,29.63,25.89,19.95,86.67,3.33,100.86,Jakarta,1
2016-03-05,0.4598211348056793,0.456337958574295,14.63,27.61,29.63,25.89,19.95,86.67,3.33,100.86,Jakarta,1
2016-03-06,0.4570021033287048,0.4527932405471802,7.71,27.94,29.92,26.04,19.78,84.36,1.75,100.88,Jakarta,0
2016-03-07,0.4526882767677307,0.4421276152133941,4.72,28.27,30.28,26.41,19.31,80.77,2.51,100.8,Jakarta,0
2016-03-08,0.4474038481712341,0.4415653049945831,5.76,28.62,30.71,27.13,19.45,79.52,1.86,100.76,Jakarta,1
2016-03-08,0.4474038481712341,0.4415653049945831,5.76,28.62,30.71,27.13,19.45,79.52,1.86,100.76,Jakarta,1
2016-03-09,0.4463127255439758,0.4473978281021118,7.46,28.36,30.55,26.56,20.07,83.37,2.37,100.77,Jakarta,0
2016-03-10,0.4444358050823211,0.4451320171356201,4.39,28.35,31.08,26.27,19.57,81.57,2.21,100.86,Jakarta,0
2016-03-11,0.4448845982551574,0.4418891370296478,8.12,28.31,30.43,26.87,19.93,83.14,1.97,100.88,Jakarta,1
2016-03-12,0.4422701299190521,0.4428424835205078,4.83,28.1,29.78,26.64,20.3,85.67,2.56,100.88,Jakarta,0
2016-03-13,0.440823882818222,0.4437397420406341,12.99,28.14,30.49,26.66,20.02,84.4,2.59,100.9,Jakarta,0
2016-03-14,0.4387784302234649,0.4390444159507751,7.92,27.76,29.54,26.48,20.11,86.61,2.42,100.95,Jakarta,0
2016-03-15,0.4483279287815094,0.4580275416374206,15.57,27.92,29.33,26.94,20.17,85.85,2.22,100.86,Jakarta,1
2016-03-16,0.4510063827037811,0.4488585591316223,6.87,28.17,29.38,27.22,20.34,85.33,3.11,100.83,Jakarta,0
2016-03-17,0.4513821601867676,0.4543509781360626,6.36,28.38,30.71,26.52,20.03,83.24,3.27,100.84,Jakarta,0
2016-03-18,0.4513864517211914,0.4488340020179748,3.26,27.7,29.01,26.49,20.09,86.59,3.14,100.82,Jakarta,1
2016-03-19,0.4510687291622162,0.4535652101039886,7.03,28.3,30.28,26.75,20.34,84.79,2.28,100.79,Jakarta,0
2016-03-20,0.4484331011772156,0.443205326795578,2.73,28.48,30.61,26.59,20.37,84.06,2.34,100.77,Jakarta,0
2016-03-21,0.4453009665012359,0.4448987543582916,7.31,28.44,30.44,27.09,20.57,84.97,1.76,100.73,Jakarta,0
2016-03-22,0.4462623000144958,0.452458381652832,14.62,27.97,29.3,26.86,20.79,88.14,3.23,100.7,Jakarta,0
2016-03-23,0.4482141435146332,0.4455137848854065,10.76,27.49,28.8,26.51,19.93,87.07,3.41,100.88,Jakarta,0
2016-03-24,0.4442021548748016,0.4437531232833862,4.57,28.28,30.83,26.11,18.82,79.2,1.83,101.05,Jakarta,0
2016-03-25,0.4469615221023559,0.4526482224464416,7.64,27.91,29.18,26.9,19.75,84.35,1.76,101.1,Jakarta,0
2016-03-26,0.4490623474121094,0.4473589360713959,5.98,27.72,29.01,26.65,18.91,81.81,1.83,101.17,Jakarta,0
2016-03-27,0.4447425901889801,0.4413119256496429,1.65,27.9,29.61,26.48,19.03,81.36,1.94,101.09,Jakarta,0
2016-03-28,0.4414566159248352,0.4450264573097229,5.32,27.96,29.66,26.66,19.53,83.21,2.44,101.05,Jakarta,0
2016-03-29,0.444235235452652,0.4442474246025085,16.6,27.96,29.85,26.45,19.65,83.83,2.49,101.1,Jakarta,0
2016-03-30,0.4447171092033386,0.4462667107582092,10.97,27.41,28.45,26.56,19.79,86.95,2.64,101.08,Jakarta,0
2016-03-31,0.4445183277130127,0.4476365447044372,2.63,27.98,29.59,27.0,19.1,81.24,1.5,100.98,Jakarta,0
2016-04-01,0.4436252117156982,0.4476181864738464,3.73,28.03,29.92,26.56,19.02,80.63,1.62,100.87,Jakarta,0
2016-04-02,0.4430733621120453,0.447142481803894,7.33,27.94,29.59,26.05,19.11,81.49,1.99,100.91,Jakarta,1
2016-04-02,0.4430733621120453,0.447142481803894,7.33,27.94,29.59,26.05,19.11,81.49,1.99,100.91,Jakarta,1
2016-04-03,0.4386724531650543,0.4352388978004455,2.74,28.31,30.25,26.96,19.5,81.38,2.26,100.96,Jakarta,0
2016-04-04,0.4347680211067199,0.4377161860466003,2.77,28.26,30.65,26.3,19.75,82.71,3.23,100.87,Jakarta,0
2016-04-05,0.4328932464122772,0.43321493268013,8.34,28.07,29.94,26.57,20.15,85.11,2.94,100.82,Jakarta,0
2016-04-06,0.4276000261306762,0.4251222014427185,2.55,27.94,29.8,26.54,20.05,85.4,2.88,100.86,Jakarta,0
2016-04-07,0.4239637851715088,0.4245849847793579,2.96,28.21,30.26,26.42,19.81,83.11,2.87,100.87,Jakarta,0
2016-04-08,0.4202381372451782,0.4195073246955871,2.64,28.5,30.47,26.23,19.56,80.75,1.96,100.83,Jakarta,0
2016-04-09,0.4222613275051117,0.4375392198562622,19.09,28.46,30.25,26.55,20.18,83.27,1.88,100.84,Jakarta,0
2016-04-10,0.4250909984111786,0.4273311495780945,3.64,28.44,30.74,26.36,19.48,80.77,2.59,100.85,Jakarta,0
2016-04-11,0.4219137728214264,0.4280983805656433,2.36,28.69,30.68,27.36,19.87,80.99,1.65,100.84,Jakarta,0
2016-04-12,0.4213125109672546,0.432011604309082,2.0,28.38,30.55,26.44,19.54,81.28,1.68,100.8,Jakarta,0
2016-04-13,0.4197130799293518,0.4266871809959411,6.83,28.13,30.05,26.72,19.8,83.46,2.55,100.79,Jakarta,0
2016-04-14,0.4321805536746979,0.4492738842964172,6.54,28.46,31.26,25.87,18.94,78.83,2.68,100.86,Jakarta,0
2016-04-15,0.435478001832962,0.4405497908592224,6.77,27.78,28.74,26.85,19.59,84.11,1.96,100.91,Jakarta,0
2016-04-16,0.4305985271930694,0.430271565914154,4.27,28.27,30.19,26.84,20.03,83.65,2.43,100.84,Jakarta,0
2016-04-17,0.4355195164680481,0.4499565958976745,9.49,28.15,29.93,27.02,20.54,86.35,3.24,100.82,Jakarta,0
2016-04-18,0.437202513217926,0.4382542371749878,4.93,28.36,30.38,26.71,20.09,83.55,2.43,100.82,Jakarta,0
2016-04-19,0.4375876486301422,0.4463154375553131,5.32,28.66,30.31,27.62,20.21,82.34,2.66,100.77,Jakarta,0
2016-04-20,0.4424128830432892,0.451700896024704,18.13,28.19,30.02,26.98,20.16,84.57,2.27,100.88,Jakarta,1
2016-04-21,0.4578973054885864,0.4561940729618072,46.48,27.6,28.97,26.62,19.59,85.02,3.14,100.86,Jakarta,1
2016-04-22,0.4542703032493591,0.447427898645401,4.62,27.95,30.06,26.05,19.52,83.05,3.49,100.84,Jakarta,1
2016-04-22,0.4542703032493591,0.447427898645401,4.62,27.95,30.06,26.05,19.52,83.05,3.49,100.84,Jakarta,1
2016-04-23,0.4518471360206604,0.4506841897964477,5.97,28.04,29.69,26.79,20.57,86.91,4.63,100.76,Jakarta,0
2016-04-24,0.4472372829914093,0.4394862055778503,3.33,28.31,30.23,26.84,20.19,84.08,3.94,100.7,Jakarta,0
2016-04-25,0.4446305930614471,0.4456151127815246,9.88,27.86,29.1,26.49,20.38,86.96,3.96,100.78,Jakarta,0
2016-04-26,0.4498695433139801,0.454641193151474,7.96,27.68,28.96,26.61,19.89,85.95,3.07,100.89,Jakarta,1
2016-04-27,0.4507323503494262,0.4476595818996429,2.85,27.9,29.91,26.3,19.65,83.84,2.5,100.78,Jakarta,0
2016-04-28,0.4485820531845093,0.4481612145900726,7.68,28.32,30.5,26.75,20.16,83.93,2.8,100.76,Jakarta,0
2016-04-29,0.4448880851268768,0.4417855739593506,8.87,28.23,30.51,25.98,19.2,80.56,2.63,100.82,Jakarta,0
2016-04-30,0.4466040730476379,0.4512292444705963,6.59,27.73,29.14,26.6,19.41,83.63,2.68,100.82,Jakarta,0
2016-05-01,0.4456943571567535,0.4444343447685241,2.92,27.92,29.56,26.51,19.6,83.53,2.31,100.83,Jakarta,0
2016-05-02,0.4430853128433227,0.4438146352767944,2.68,27.82,29.74,26.37,20.01,85.74,3.54,100.83,Jakarta,0
2016-05-03,0.43967404961586,0.4400860965251922,2.83,28.0,29.89,26.3,20.36,86.22,3.52,100.76,Jakarta,0
2016-05-04,0.4364812970161438,0.4361901879310608,3.77,27.89,29.44,26.36,20.4,86.9,3.3,100.72,Jakarta,0
2016-05-05,0.4362390339374542,0.4448229074478149,3.29,28.32,29.6,26.78,19.54,81.27,1.83,100.74,Jakarta,0
2016-05-06,0.4381510019302368,0.4337852299213409,0.62,28.88,30.84,27.22,18.95,76.35,1.52,100.68,Jakarta,0
2016-05-07,0.4372042119503021,0.4417773187160492,4.79,28.43,29.95,26.98,19.21,79.49,1.45,100.74,Jakarta,0
2016-05-08,0.4397062361240387,0.4449499547481537,5.77,28.87,31.3,26.32,19.18,77.65,1.91,100.8,Jakarta,0
2016-05-09,0.4379692077636719,0.4398568570613861,3.57,28.71,30.87,26.36,19.31,78.8,2.0,100.78,Jakarta,0
2016-05-10,0.4333447515964508,0.4257920384407043,1.37,28.46,30.16,27.17,20.24,83.33,3.01,100.68,Jakarta,0
2016-05-11,0.4275646805763244,0.4160602688789367,2.04,28.65,31.0,27.04,20.27,82.79,2.88,100.65,Jakarta,0
2016-05-12,0.4260117411613464,0.4293787777423858,7.32,28.37,30.46,26.47,19.91,82.65,2.39,100.61,Jakarta,0
2016-05-13,0.4277996718883514,0.4384132623672485,6.83,28.9,30.44,27.4,20.11,80.85,2.26,100.62,Jakarta,0
2016-05-14,0.4274098873138428,0.432792454957962,5.28,28.62,30.52,27.06,20.88,85.34,2.83,100.79,Jakarta,0
2016-05-15,0.4259163737297058,0.433539867401123,1.97,28.56,30.9,26.78,20.39,83.76,3.39,100.71,Jakarta,0
2016-05-16,0.423653781414032,0.4289709627628326,1.73,28.63,30.27,27.61,19.73,80.55,1.91,100.66,Jakarta,0
2016-05-17,0.4218974113464355,0.428375780582428,3.22,28.5,30.31,27.21,20.78,85.47,2.01,100.71,Jakarta,0
2016-05-18,0.4194335639476776,0.4195564687252044,6.94,28.54,30.27,27.32,20.71,85.05,3.08,100.69,Jakarta,0
2016-05-19,0.4160783290863037,0.4137221276760101,0.89,28.89,31.21,26.86,19.96,80.61,2.6,100.71,Jakarta,0
2016-05-20,0.4136306345462799,0.4124224781990051,4.22,28.84,31.08,26.84,20.14,81.45,2.11,100.62,Jakarta,0
2016-05-21,0.4141094982624054,0.4219396412372589,8.43,28.57,30.28,27.52,20.24,82.96,2.1,100.79,Jakarta,0
2016-05-22,0.416028618812561,0.4213025569915771,7.64,28.14,29.82,26.92,19.94,84.01,3.16,100.93,Jakarta,0
2016-05-23,0.4164761900901794,0.4294976592063904,2.76,28.19,30.15,26.32,19.46,81.86,1.82,100.96,Jakarta,0
2016-05-24,0.4190577566623688,0.4273199439048767,1.94,28.6,30.58,26.9,19.69,80.74,2.2,100.84,Jakarta,0
2016-05-25,0.4179081320762634,0.4238420724868774,3.01,28.44,30.32,27.32,20.59,85.09,3.15,100.79,Jakarta,1
2016-05-26,0.4157916903495788,0.4239631295204162,4.08,28.28,29.85,27.07,20.51,85.55,4.23,100.87,Jakarta,0
2016-05-27,0.4168983697891235,0.4292004704475403,4.49,27.76,29.19,26.39,20.05,86.3,2.98,100.99,Jakarta,0
2016-05-28,0.4179664552211761,0.425739973783493,2.93,27.78,29.27,26.39,19.99,85.82,3.26,100.86,Jakarta,0
2016-05-29,0.4195224642753601,0.4349201321601867,13.43,27.46,28.94,26.39,20.24,88.52,4.05,100.82,Jakarta,0
2016-05-30,0.4254692196846008,0.4354148805141449,8.6,26.73,27.72,25.92,18.97,86.67,2.38,100.93,Jakarta,0
2016-05-31,0.4220406413078308,0.4231072962284088,1.16,27.94,30.37,25.73,18.34,78.46,1.96,100.97,Jakarta,0
2016-06-01,0.418487399816513,0.4165597558021545,0.88,27.84,29.65,26.03,19.39,83.15,2.59,100.94,Jakarta,0
2016-06-02,0.416559100151062,0.4189969599246979,1.41,28.42,30.49,26.72,19.5,80.95,2.18,100.89,Jakarta,0
2016-06-03,0.416519284248352,0.420881450176239,12.84,27.38,28.81,26.58,19.42,85.56,2.55,100.97,Jakarta,0
2016-06-04,0.4139444231986999,0.4139766693115234,0.86,28.11,30.27,26.19,19.41,82.03,2.98,100.97,Jakarta,0
2016-06-05,0.4130801856517792,0.4200266897678375,3.61,27.77,29.0,26.92,19.8,85.13,2.77,100.97,Jakarta,0
2016-06-06,0.4135256111621856,0.4218405485153198,6.12,28.13,29.92,27.03,19.14,80.74,1.19,101.03,Jakarta,0
2016-06-07,0.4157467782497406,0.428997665643692,6.47,28.41,30.37,26.67,18.81,78.08,1.31,101.03,Jakarta,0
2016-06-08,0.4157114624977112,0.4251130521297455,8.72,27.92,29.41,26.36,18.96,80.92,2.29,101.02,Jakarta,0
2016-06-09,0.4142133593559265,0.4219351410865783,4.91,28.29,30.34,26.97,18.66,78.07,1.9,100.98,Jakarta,0
2016-06-10,0.412037193775177,0.4139744341373443,0.68,28.0,29.99,26.19,19.38,82.38,3.14,101.0,Jakarta,0
2016-06-11,0.4093406498432159,0.4060353934764862,0.18,27.83,30.31,25.64,18.69,80.54,3.34,101.08,Jakarta,0
2016-06-12,0.4073503017425537,0.4049952030181885,0.73,27.81,30.4,25.1,18.36,79.27,2.35,100.99,Jakarta,0
2016-06-13,0.4062291383743286,0.4059798121452331,2.07,27.87,29.32,26.79,19.75,84.38,2.41,100.91,Jakarta,0
2016-06-14,0.4059390723705292,0.409135103225708,3.26,27.71,29.56,26.41,19.34,83.65,2.34,100.88,Jakarta,0
2016-06-15,0.4056252241134643,0.4090242385864258,5.74,27.71,29.66,26.21,19.39,83.75,3.81,100.83,Jakarta,0
2016-06-16,0.4044849574565887,0.4039718508720398,3.49,27.63,29.76,25.74,19.11,83.0,3.59,100.76,Jakarta,0
2016-06-17,0.4124581217765808,0.4350136220455169,23.26,27.35,29.25,25.95,19.38,85.33,2.58,100.72,Jakarta,0
2016-06-18,0.4324288964271545,0.4405604302883148,10.08,26.11,27.36,24.93,18.37,87.07,3.01,100.92,Jakarta,0
2016-06-19,0.4245288074016571,0.4298040568828583,0.98,27.42,29.34,25.36,17.3,76.39,2.94,100.86,Jakarta,0
2016-06-20,0.4193562269210815,0.418937474489212,2.21,28.4,30.36,26.62,17.31,71.81,1.43,100.77,Jakarta,0
2016-06-21,0.4166156649589538,0.4192974865436554,2.56,28.26,31.08,25.58,17.13,72.17,1.82,100.76,Jakarta,0
2016-06-22,0.4174463450908661,0.4251651465892792,4.28,28.23,30.39,26.29,17.74,74.51,1.5,100.84,Jakarta,0
2016-06-23,0.4174942672252655,0.4237363040447235,3.14,28.15,30.65,25.44,18.1,76.71,1.64,100.85,Jakarta,0
2016-06-24,0.415559709072113,0.4187608957290649,9.67,27.81,30.01,25.78,18.26,78.59,1.49,100.85,Jakarta,0
2016-06-25,0.4145496785640716,0.4164450466632843,2.39,27.62,29.46,25.81,17.96,78.02,1.64,100.94,Jakarta,0
2016-06-26,0.4135740995407104,0.4185064136981964,4.77,27.95,30.09,25.99,18.73,79.88,1.43,100.9,Jakarta,0
2016-06-27,0.4126029908657074,0.4173990488052368,4.35,27.46,28.87,26.41,18.65,81.7,1.63,100.85,Jakarta,0
2016-06-28,0.4116005003452301,0.4164176285266876,1.85,27.58,29.74,25.82,18.64,81.18,2.61,100.82,Jakarta,0
2016-06-29,0.4122537672519684,0.4233907461166382,8.49,27.85,30.25,26.15,18.93,81.36,2.23,100.9,Jakarta,0
2016-06-30,0.414259672164917,0.4270005822181701,6.91,27.46,28.68,26.49,19.45,85.16,2.0,100.93,Jakarta,0
2016-07-01,0.412769079208374,0.4181990921497345,3.55,28.42,30.49,26.35,18.05,75.09,0.93,100.94,Jakarta,0
2016-07-02,0.4106155931949615,0.4108909368515014,2.25,27.76,29.6,26.11,18.92,81.43,1.84,100.99,Jakarta,0
2016-07-03,0.414430558681488,0.4303280413150787,15.95,27.59,29.41,26.75,19.29,83.89,1.36,100.96,Jakarta,0
2016-07-04,0.4184598326683044,0.4208551347255707,6.48,27.91,29.73,26.75,19.45,82.92,2.19,100.86,Jakarta,0
2016-07-05,0.4142685234546661,0.4149121642112732,2.68,27.92,30.25,26.07,19.5,83.24,2.37,100.84,Jakarta,0
2016-07-06,0.4121018946170807,0.4110816717147827,1.67,28.14,30.53,26.27,19.74,83.12,3.58,100.78,Jakarta,0
2016-07-07,0.4102492332458496,0.4128302931785583,5.64,27.98,30.31,26.03,19.48,82.9,3.66,100.83,Jakarta,0
2016-07-08,0.4103050231933594,0.4107396304607391,3.39,27.94,30.02,26.2,18.48,79.01,2.34,100.85,Jakarta,0
2016-07-09,0.4075339436531067,0.4039661586284637,1.68,27.95,30.07,26.47,19.07,81.34,3.12,100.86,Jakarta,0
2016-07-10,0.4059291779994964,0.4047335088253021,4.86,27.69,29.64,25.93,19.36,83.66,2.96,100.81,Jakarta,0
2016-07-11,0.4052780866622925,0.4068369567394256,2.43,27.86,29.91,26.22,18.71,80.26,1.57,100.85,Jakarta,0
2016-07-12,0.4076923429965973,0.4157891869544983,3.02,27.67,29.59,25.93,18.21,78.89,1.37,100.83,Jakarta,0
2016-07-13,0.407518595457077,0.4173759222030639,2.98,27.79,29.57,26.43,18.85,80.85,1.92,100.77,Jakarta,0
2016-07-14,0.4072102010250091,0.4091531336307525,3.04,27.34,29.09,26.06,19.48,85.85,3.08,100.75,Jakarta,0
2016-07-15,0.4046288430690765,0.4020502269268036,3.44,27.58,30.02,25.37,19.32,84.06,3.79,100.75,Jakarta,0
2016-07-16,0.4035689830780029,0.4070348739624023,7.6,27.62,29.45,25.91,18.7,81.29,1.96,100.86,Jakarta,0
2016-07-17,0.4060570895671844,0.4176294803619385,5.18,27.92,29.66,26.29,18.05,77.1,1.17,100.92,Jakarta,0
2016-07-18,0.4086270332336426,0.413735032081604,7.69,27.52,29.55,25.81,18.76,81.87,1.8,100.77,Jakarta,0
2016-07-19,0.4101099073886871,0.4243261814117431,21.78,27.05,28.49,26.18,19.39,86.85,1.67,100.73,Jakarta,0
2016-07-20,0.4213992357254028,0.4325626492500305,27.59,26.37,27.1,25.41,18.71,87.25,4.24,100.82,Jakarta,0
2016-07-21,0.4173382818698883,0.4271771609783172,3.8,27.24,30.04,24.69,17.63,78.62,1.96,100.85,Jakarta,0
2016-07-22,0.4198468625545501,0.4329747259616852,10.44,27.02,28.74,25.81,18.4,82.87,2.46,100.9,Jakarta,1
2016-07-22,0.4198468625545501,0.4329747259616852,10.44,27.02,28.74,25.81,18.4,82.87,2.46,100.9,Jakarta,1
2016-07-23,0.420727789402008,0.4294672608375549,4.39,26.91,29.1,25.44,18.18,82.42,2.57,100.87,Jakarta,0
2016-07-24,0.4186404645442962,0.424172043800354,8.0,26.54,27.86,25.61,18.53,85.58,2.45,100.84,Jakarta,0
2016-07-25,0.4182354211807251,0.4234533011913299,6.56,26.88,28.96,25.11,18.26,82.96,2.49,100.9,Jakarta,0
2016-07-26,0.4146976470947265,0.4124517142772674,1.06,27.11,29.87,24.56,17.81,79.98,2.57,100.87,Jakarta,0
2016-07-27,0.411540150642395,0.4083055853843689,0.42,27.09,29.46,24.77,17.89,80.31,3.55,100.82,Jakarta,0
