DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS,CITY,FLOOD
2016-01-01,0.3990892469882965,0.4105561971664428,2.76,28.12,31.63,25.5,18.8,79.02,1.6,99.62,semarang,0
2016-01-02,0.397996187210083,0.3866731226444244,4.81,27.1,29.13,25.45,19.02,84.26,1.68,99.66,semarang,0
2016-01-03,0.400475412607193,0.4095538556575775,30.72,27.4,30.38,25.59,19.05,83.21,1.63,99.69,semarang,0
2016-01-04,0.4132025837898254,0.4092336893081665,17.91,27.17,29.14,25.44,19.13,84.51,1.17,99.69,semarang,0
2016-01-05,0.4149739742279053,0.4257721900939941,8.16,26.94,29.16,25.35,19.3,86.2,1.73,99.65,semarang,0
2016-01-06,0.4135349988937378,0.3954209983348846,0.65,27.85,31.73,24.92,18.94,80.87,1.74,99.64,semarang,0
2016-01-07,0.4071552753448486,0.3727204799652099,0.15,28.19,32.0,25.15,18.51,77.65,1.52,99.69,semarang,0
2016-01-08,0.4031179249286651,0.3781802356243133,14.51,28.29,32.2,25.48,18.55,77.21,1.59,99.57,semarang,0
2016-01-09,0.4065721929073334,0.3898509442806244,3.09,28.22,32.19,25.28,18.85,78.8,1.48,99.51,semarang,0
2016-01-10,0.4028778076171875,0.3829514384269714,2.1,28.19,32.29,25.15,18.86,79.18,1.61,99.55,semarang,0
2016-01-11,0.4039709568023681,0.4008331298828125,0.51,27.88,30.52,25.68,19.09,81.0,1.45,99.55,semarang,0
2016-01-12,0.4038435518741607,0.3997774124145508,0.1,27.74,30.87,25.52,18.76,80.35,2.12,99.47,semarang,0
2016-01-13,0.402757853269577,0.4028909206390381,0.2,28.18,32.26,24.59,18.56,77.9,2.14,99.44,semarang,0
2016-01-14,0.3994121253490448,0.3810457289218902,0.74,28.2,32.05,25.0,19.26,80.37,2.26,99.35,semarang,0
2016-01-15,0.3960227370262146,0.3705630004405975,0.26,28.34,32.58,25.25,19.08,79.35,2.41,99.3,semarang,0
2016-01-16,0.3911736905574798,0.3560816645622253,0.79,28.56,32.64,25.71,19.02,77.79,1.3,99.27,semarang,0
2016-01-17,0.3936610221862793,0.3983706831932068,6.95,28.11,31.81,25.78,19.37,81.2,1.75,99.31,semarang,0
2016-01-18,0.3982724845409393,0.4036520421504974,12.99,27.36,30.25,25.28,19.07,83.1,2.21,99.29,semarang,0
2016-01-19,0.3964429795742035,0.3950600624084472,5.51,27.76,31.0,25.64,19.46,82.97,1.99,99.38,semarang,0
2016-01-20,0.3979256153106689,0.4040903747081756,5.79,26.76,29.05,25.2,19.01,85.8,2.78,99.53,semarang,0
2016-01-21,0.4036851227283478,0.4130714833736419,4.78,26.68,29.34,25.03,18.46,83.92,1.82,99.54,semarang,0
2016-01-22,0.4077359139919281,0.4218329191207886,17.33,26.71,29.22,24.94,18.98,85.92,2.54,99.51,semarang,0
2016-01-23,0.4153263866901397,0.4157086610794067,25.77,26.2,28.43,24.73,18.83,87.83,3.67,99.57,semarang,0
2016-01-24,0.4100373089313507,0.3953937888145447,11.62,26.33,29.1,24.59,18.03,83.81,3.39,99.68,semarang,0
2016-01-25,0.4058610796928406,0.3830454349517822,5.74,25.68,27.5,24.16,17.41,83.98,2.83,99.7,semarang,0
2016-01-26,0.4099007248878479,0.4196490049362182,6.37,25.97,28.47,24.13,18.07,85.62,2.33,99.65,semarang,0
2016-01-27,0.4201165437698364,0.4334423542022705,2.79,27.3,31.22,24.36,16.69,73.98,1.57,99.57,semarang,0
2016-01-28,0.4220860302448272,0.4106151461601257,18.46,26.64,30.09,23.59,18.33,83.59,2.21,99.45,semarang,0
2016-01-29,0.4168400168418884,0.3961734175682068,3.97,27.39,30.42,24.83,19.28,84.06,2.54,99.46,semarang,0
2016-01-30,0.4160923361778259,0.4020061194896698,10.05,27.29,29.99,25.39,20.03,87.49,3.13,99.37,semarang,0
2016-01-31,0.432948887348175,0.438234806060791,11.79,26.69,29.35,23.9,19.29,87.12,4.43,99.34,semarang,0
2016-02-01,0.4304783940315246,0.4141317307949066,2.19,26.86,30.38,23.83,19.04,85.3,4.25,99.28,semarang,0
2016-02-02,0.4294596314430237,0.430292397737503,4.41,26.54,28.67,24.85,19.19,87.52,4.0,99.39,semarang,0
2016-02-03,0.4282533526420593,0.414964497089386,2.18,26.16,27.93,24.21,17.86,83.38,2.5,99.43,semarang,0
2016-02-04,0.4317167997360229,0.4304431080818176,4.05,26.71,29.66,24.8,18.64,84.27,2.16,99.35,semarang,0
2016-02-05,0.4495327174663543,0.4570796489715576,12.72,26.32,27.78,25.0,19.15,88.36,1.67,99.33,semarang,0
2016-02-06,0.4519880712032318,0.4444808661937713,25.71,27.39,31.65,24.71,18.92,82.72,1.54,99.28,semarang,0
2016-02-07,0.4528849124908447,0.4410777986049652,25.33,26.56,28.75,25.28,19.41,88.42,1.89,99.31,semarang,0
2016-02-08,0.4538025259971618,0.4469838440418243,14.43,26.67,29.63,24.95,19.4,87.93,2.11,99.32,semarang,0
2016-02-09,0.4604608416557312,0.4582318663597107,22.87,26.58,29.26,25.11,19.24,87.65,2.03,99.28,semarang,0
2016-02-10,0.470893532037735,0.4595593214035034,14.86,25.91,28.11,24.69,18.48,87.59,3.19,99.35,semarang,0
2016-02-11,0.4789689183235168,0.4710919260978699,9.73,25.78,28.34,24.6,19.07,90.88,4.43,99.4,semarang,0
2016-02-12,0.4821823835372925,0.4692341983318329,13.37,25.56,27.17,24.11,18.91,91.3,3.72,99.46,semarang,0
2016-02-13,0.4792763292789459,0.4534739255905151,2.4,26.79,29.92,23.6,18.22,82.41,1.87,99.54,semarang,0
2016-02-14,0.4740219116210937,0.4433006644248962,1.36,27.39,30.94,24.79,18.62,81.36,1.18,99.51,semarang,0
2016-02-15,0.4779499769210815,0.4682825803756714,21.14,26.91,29.98,25.12,19.08,85.42,2.1,99.52,semarang,0
2016-02-16,0.4803495109081268,0.465549498796463,7.03,26.5,29.31,24.65,18.78,86.13,2.75,99.6,semarang,0
2016-02-17,0.4786170721054077,0.4576339721679687,3.01,26.6,29.35,24.35,18.98,86.55,2.72,99.6,semarang,0
2016-02-18,0.4753578901290893,0.452180951833725,4.73,27.42,30.61,25.2,18.79,81.88,1.19,99.51,semarang,0
2016-02-19,0.4723890125751495,0.4401038885116577,1.27,27.78,31.69,24.76,18.86,80.69,1.69,99.46,semarang,0
2016-02-20,0.4702467918395996,0.4413834810256958,5.78,27.13,30.11,25.45,19.59,86.62,2.53,99.53,semarang,0
2016-02-21,0.4797372817993164,0.4679910242557525,53.48,26.21,27.47,25.2,19.54,90.86,1.43,99.59,semarang,0
2016-02-22,0.4851693212985992,0.4707784056663513,31.57,27.23,30.68,24.85,19.09,84.21,1.72,99.66,semarang,0
2016-02-23,0.488551527261734,0.4724948406219482,25.86,26.85,29.41,25.26,19.24,86.36,1.91,99.56,semarang,0
2016-02-24,0.4880980849266052,0.466550201177597,4.8,26.34,28.61,24.84,19.19,88.67,3.06,99.52,semarang,0
2016-02-25,0.4890657663345337,0.4717567265033722,11.49,26.34,28.53,24.43,18.84,87.12,3.12,99.62,semarang,0
2016-02-26,0.4891400933265686,0.4714750349521637,4.45,26.65,29.44,24.79,18.92,86.05,2.75,99.63,semarang,0
2016-02-27,0.4893074035644531,0.4699858129024505,6.35,26.35,28.45,24.96,19.03,87.98,2.69,99.57,semarang,0
2016-02-28,0.4864063560962677,0.463322252035141,3.88,26.59,29.27,24.5,18.78,85.8,3.14,99.62,semarang,0
2016-02-29,0.4896342754364013,0.474510133266449,29.52,26.49,29.0,25.06,19.35,88.63,4.88,99.61,semarang,0
2016-03-01,0.4924065172672272,0.4731840491294861,7.12,25.92,27.52,24.68,19.05,90.13,5.06,99.56,semarang,0
2016-03-02,0.4887645244598388,0.4654239118099212,1.94,26.28,28.54,24.54,18.96,87.98,3.53,99.63,semarang,0
2016-03-03,0.4866502285003662,0.4668644666671753,3.28,26.65,29.44,24.58,18.99,86.4,1.99,99.64,semarang,0
2016-03-04,0.4865423440933227,0.4684920907020569,6.61,27.34,30.28,25.31,19.17,83.79,1.56,99.46,semarang,0
2016-03-05,0.4888433516025543,0.4706354439258575,2.8,27.32,30.92,25.03,19.13,83.87,2.27,99.42,semarang,0
2016-03-06,0.4869093298912048,0.4646950960159302,2.22,27.27,30.09,25.25,19.47,85.42,1.78,99.49,semarang,0
2016-03-07,0.4843807816505432,0.4608043730258941,0.27,27.39,30.35,25.05,19.48,84.75,1.48,99.4,semarang,0
2016-03-08,0.4851693511009216,0.4680240452289581,0.41,27.25,30.16,25.47,19.92,87.16,2.48,99.34,semarang,0
2016-03-09,0.4826286435127258,0.4556833505630493,0.52,27.24,29.07,25.47,19.23,84.05,1.62,99.35,semarang,0
2016-03-10,0.4805075824260711,0.4590327739715576,1.99,28.19,32.15,25.24,19.41,80.88,1.55,99.44,semarang,0
2016-03-11,0.4820550084114074,0.4667914807796478,1.05,27.48,30.03,25.84,19.52,84.49,1.59,99.48,semarang,0
2016-03-12,0.4797304570674896,0.4565448760986328,0.19,27.51,30.49,25.3,19.24,83.27,1.53,99.47,semarang,0
2016-03-13,0.4786199033260345,0.4570148885250091,0.18,27.83,31.4,25.28,19.18,81.66,1.71,99.49,semarang,0
2016-03-14,0.4765744507312774,0.4526247382164001,1.29,27.48,30.58,25.53,19.34,83.85,1.73,99.5,semarang,0
2016-03-15,0.4750613272190094,0.4527480006217956,1.34,27.44,30.46,25.43,19.56,84.75,1.52,99.39,semarang,0
2016-03-16,0.4720787703990936,0.4427397847175598,0.96,27.28,30.24,25.36,18.61,81.79,1.49,99.44,semarang,0
2016-03-17,0.4706845283508301,0.4459739029407501,1.24,27.75,31.4,24.86,18.82,80.56,1.07,99.45,semarang,0
2016-03-18,0.4734964370727539,0.4603086113929748,2.67,27.42,30.03,25.32,19.49,84.48,1.45,99.4,semarang,0
2016-03-19,0.4711798131465912,0.4437995851039886,1.6,27.83,30.65,25.73,19.47,82.59,1.53,99.38,semarang,0
2016-03-20,0.4674150347709656,0.436552494764328,1.03,28.02,31.2,25.63,19.69,82.63,1.38,99.39,semarang,0
2016-03-21,0.4656104147434234,0.4389325678348541,0.73,27.74,29.99,25.72,19.42,82.69,1.58,99.36,semarang,0
2016-03-22,0.4632758498191833,0.438664436340332,4.11,27.82,30.8,25.68,19.31,81.97,1.41,99.3,semarang,0
2016-03-23,0.4630304276943207,0.437991201877594,3.02,27.35,30.39,25.25,19.41,84.7,3.05,99.46,semarang,0
2016-03-24,0.4659459292888641,0.4557923078536987,0.85,27.28,29.41,25.25,18.93,83.02,1.13,99.64,semarang,0
2016-03-25,0.4675914049148559,0.4541130661964416,6.99,27.34,29.59,25.37,19.62,85.6,1.55,99.65,semarang,0
2016-03-26,0.4719963073730469,0.4440935552120209,8.75,26.23,27.61,24.74,19.06,88.53,2.03,99.69,semarang,0
2016-03-27,0.4669441282749176,0.4395113885402679,7.6,27.34,31.02,24.72,17.93,78.62,1.59,99.65,semarang,0
2016-03-28,0.4648635983467102,0.4394112229347229,4.3,27.62,30.49,25.69,19.36,83.28,2.11,99.61,semarang,0
2016-03-29,0.468252569437027,0.457720935344696,1.79,27.33,29.91,25.42,19.38,84.76,0.92,99.64,semarang,0
2016-03-30,0.4706265330314636,0.4605184197425842,6.66,26.55,28.67,25.0,19.2,87.77,2.1,99.68,semarang,0
2016-03-31,0.4723808765411377,0.4569138884544372,8.88,26.85,29.06,24.72,18.59,83.58,1.69,99.58,semarang,0
2016-04-01,0.4746463298797607,0.4537827372550964,4.56,27.77,30.97,24.97,18.68,79.7,1.49,99.47,semarang,0
2016-04-02,0.4693947732448578,0.441008448600769,1.91,27.34,30.55,25.02,19.19,83.9,2.29,99.49,semarang,0
2016-04-03,0.4712652266025543,0.456921637058258,13.37,27.51,30.52,25.23,19.18,83.01,1.87,99.55,semarang,0
2016-04-04,0.4789879918098449,0.4657465815544128,15.27,27.06,29.71,24.91,19.66,87.13,2.51,99.48,semarang,0
2016-04-05,0.4783339202404022,0.4540736973285675,9.7,26.98,29.01,25.34,19.79,87.9,2.19,99.44,semarang,0
2016-04-06,0.4767180681228637,0.460873544216156,8.57,27.26,30.25,24.76,19.42,85.16,2.17,99.47,semarang,0
2016-04-07,0.4743940830230713,0.4509674310684204,1.22,27.33,30.03,25.1,19.17,83.7,1.62,99.49,semarang,0
2016-04-08,0.4708362817764282,0.4409459233283996,2.32,28.08,31.89,24.87,18.68,78.52,1.33,99.45,semarang,0
2016-04-09,0.4713946282863617,0.4523860216140747,10.72,27.22,29.02,25.37,19.38,84.92,1.41,99.46,semarang,0
2016-04-10,0.4732782542705536,0.450844943523407,28.41,27.42,30.59,24.86,19.04,82.78,1.86,99.46,semarang,0
2016-04-11,0.4749990999698639,0.4502694010734558,26.76,27.64,30.15,25.8,19.52,83.43,1.93,99.41,semarang,0
2016-04-12,0.4756032824516296,0.463658332824707,3.57,26.9,30.11,24.36,18.73,84.02,1.73,99.41,semarang,0
2016-04-13,0.4873705506324768,0.4794215559959411,27.44,26.87,29.7,24.99,19.32,86.49,1.18,99.37,semarang,0
2016-04-14,0.4935056269168854,0.4719637036323547,10.74,26.77,29.36,25.12,19.45,87.63,1.63,99.42,semarang,0
2016-04-15,0.4871900379657745,0.4623240828514099,5.58,26.52,28.14,24.94,18.0,82.4,1.73,99.51,semarang,0
2016-04-16,0.4854996502399444,0.4651073813438415,1.49,27.27,30.27,24.91,19.2,84.06,1.84,99.47,semarang,0
2016-04-17,0.4824097752571106,0.4574334025382995,0.58,26.83,29.23,24.58,19.81,88.79,2.2,99.44,semarang,0
2016-04-18,0.4800034165382385,0.4568241834640503,6.54,27.46,29.79,25.7,19.6,84.78,1.18,99.42,semarang,0
2016-04-19,0.4845236837863922,0.4678303301334381,2.25,26.65,28.76,25.39,19.49,88.21,1.74,99.41,semarang,0
2016-04-20,0.4814143478870392,0.457346647977829,5.57,27.31,30.72,24.63,19.37,84.71,1.52,99.47,semarang,0
2016-04-21,0.4806481599807739,0.4574452936649322,6.59,26.21,29.22,23.68,18.5,86.17,2.77,99.48,semarang,0
2016-04-22,0.4794625639915466,0.460519939661026,6.65,26.39,28.47,24.52,19.12,88.04,2.29,99.47,semarang,0
2016-04-23,0.4766579270362854,0.4499670267105102,5.25,26.65,29.47,24.4,19.55,88.63,2.66,99.4,semarang,0
2016-04-24,0.4745657742023468,0.4453608393669128,1.01,26.9,29.96,24.68,19.61,87.71,2.55,99.33,semarang,0
2016-04-25,0.4710588157176971,0.4374516606330871,0.38,26.99,30.25,24.12,19.23,85.8,2.76,99.4,semarang,0
2016-04-26,0.4689888060092926,0.445669025182724,1.91,26.72,29.77,24.59,19.14,86.63,2.24,99.49,semarang,0
2016-04-27,0.4668608903884887,0.4410372674465179,2.37,27.13,30.74,24.57,18.81,83.26,2.04,99.39,semarang,0
2016-04-28,0.4676250219345093,0.4552718102931976,9.45,27.3,30.39,24.75,19.65,85.87,1.87,99.39,semarang,0
2016-04-29,0.4668760001659393,0.4430978298187256,10.62,27.1,29.47,25.61,20.21,89.16,1.99,99.42,semarang,0
2016-04-30,0.4634192585945129,0.4342004358768463,1.25,27.28,30.34,24.77,19.69,86.31,2.68,99.4,semarang,0
2016-05-01,0.4607395231723785,0.4351722598075866,1.86,26.8,29.09,25.27,19.74,88.67,2.31,99.43,semarang,0
2016-05-02,0.4598089456558227,0.4363836050033569,1.33,26.7,29.3,24.63,19.4,87.69,2.24,99.45,semarang,0
2016-05-03,0.4588238298892975,0.4416272342205047,1.31,27.17,30.21,24.61,19.62,86.46,2.48,99.38,semarang,0
2016-05-04,0.4565466046333313,0.4255700707435608,1.79,27.17,30.32,24.64,19.19,84.55,2.17,99.33,semarang,0
2016-05-05,0.4536493122577667,0.4243303537368774,1.0,27.87,30.68,24.71,18.3,77.57,1.26,99.34,semarang,0
2016-05-06,0.4512583017349243,0.4219596683979034,0.07,27.9,30.96,26.13,18.74,78.97,1.25,99.29,semarang,0
2016-05-07,0.4478243291378021,0.4169054925441742,3.63,26.69,28.26,25.38,19.41,87.5,1.13,99.31,semarang,0
2016-05-08,0.4477933943271637,0.4309576451778412,1.83,27.01,29.98,24.83,18.77,83.65,1.34,99.42,semarang,0
2016-05-09,0.4463462829589844,0.4196389615535736,1.78,27.26,29.79,25.25,19.39,84.9,1.29,99.42,semarang,0
2016-05-10,0.4447583258152008,0.4296677708625793,4.95,27.47,30.27,25.53,19.61,84.66,1.7,99.33,semarang,0
2016-05-11,0.4434948563575744,0.4268787503242492,1.34,27.28,30.31,24.91,19.7,85.99,2.13,99.27,semarang,0
2016-05-12,0.4447342753410339,0.4328882992267608,11.67,27.5,30.13,25.78,19.63,84.67,0.97,99.22,semarang,0
2016-05-13,0.4467510879039764,0.4153419733047485,1.3,27.66,30.94,25.06,20.07,85.79,3.01,99.22,semarang,0
2016-05-14,0.4444539546966553,0.428977757692337,1.28,27.46,30.53,24.62,20.35,88.05,2.81,99.38,semarang,0
2016-05-15,0.4428841471672058,0.417457103729248,6.06,27.64,30.36,25.55,20.26,86.7,2.27,99.31,semarang,0
2016-05-16,0.443123996257782,0.4343878328800201,6.27,27.27,29.12,25.96,20.7,90.04,2.54,99.18,semarang,0
2016-05-17,0.4421305656433105,0.4286962151527405,7.76,27.11,30.93,24.85,19.32,85.42,1.27,99.34,semarang,0
2016-05-18,0.4383849799633026,0.4054115712642669,1.15,27.55,31.03,24.82,19.55,84.29,2.28,99.32,semarang,0
2016-05-19,0.4339616298675537,0.4015761315822601,18.67,27.76,31.27,24.51,19.39,82.72,2.12,99.34,semarang,0
2016-05-20,0.4332534372806549,0.4181750416755676,4.37,27.97,31.63,24.7,19.26,81.17,1.03,99.24,semarang,0
2016-05-21,0.4360516369342804,0.4232213795185089,3.31,27.78,30.77,25.57,19.69,83.68,1.92,99.39,semarang,0
2016-05-22,0.437512993812561,0.4339826107025146,5.22,27.08,29.02,25.42,19.38,85.73,1.68,99.52,semarang,0
2016-05-23,0.4363431334495544,0.4183587431907654,3.14,27.36,30.06,24.9,18.95,82.59,1.6,99.57,semarang,0
2016-05-24,0.4333552420139313,0.4136938452720642,2.06,27.42,30.72,24.89,19.79,85.94,2.21,99.45,semarang,0
2016-05-25,0.4309543967247009,0.4044786691665649,4.61,27.22,30.54,24.32,19.09,84.13,2.63,99.42,semarang,0
2016-05-26,0.4282886385917663,0.3992744088172912,2.97,26.94,29.97,24.48,19.13,85.62,3.01,99.51,semarang,0
2016-05-27,0.432111382484436,0.4318554997444153,4.77,26.43,28.74,24.69,19.4,89.21,2.52,99.59,semarang,0
2016-05-28,0.4304786622524261,0.4086653888225555,1.98,26.33,29.0,24.38,19.08,88.25,2.56,99.5,semarang,0
2016-05-29,0.4351169466972351,0.4382465481758117,3.39,26.69,29.44,24.58,19.13,86.67,2.25,99.46,semarang,0
2016-05-30,0.4377525448799133,0.4353996217250824,7.34,26.32,28.87,24.61,18.7,86.61,1.77,99.52,semarang,0
2016-05-31,0.4398018717765808,0.4365045130252838,0.6,26.67,29.45,24.55,17.46,79.66,1.0,99.61,semarang,0
2016-06-01,0.438476413488388,0.4242807030677795,2.2,26.6,29.6,24.11,18.37,83.93,2.16,99.54,semarang,0
2016-06-02,0.4412325620651245,0.4279843866825104,2.21,26.72,28.86,24.86,19.36,87.44,1.83,99.48,semarang,0
2016-06-03,0.437301754951477,0.4110700488090515,1.21,26.54,28.91,24.49,19.02,86.93,2.28,99.53,semarang,0
2016-06-04,0.4326364398002624,0.3947200775146484,0.06,27.23,30.58,24.42,18.03,79.75,1.89,99.57,semarang,0
2016-06-05,0.4293613135814667,0.3957346975803375,0.33,26.71,29.2,24.84,18.23,82.6,1.3,99.59,semarang,0
2016-06-06,0.4282198250293731,0.4054678678512573,0.37,27.23,30.23,24.46,18.24,80.36,1.09,99.62,semarang,0
2016-06-07,0.4257107675075531,0.398266464471817,0.78,26.94,30.16,24.13,18.79,84.06,2.4,99.6,semarang,0
2016-06-08,0.4229899048805237,0.3956025540828705,0.68,26.26,27.8,24.86,18.68,86.84,2.62,99.61,semarang,0
2016-06-09,0.420942485332489,0.3975058197975158,1.71,26.76,29.55,24.61,19.1,86.25,2.32,99.6,semarang,0
2016-06-10,0.417743980884552,0.3840061724185943,0.76,26.64,30.43,23.95,18.24,83.43,2.76,99.62,semarang,0
2016-06-11,0.4141624271869659,0.3774404227733612,0.11,26.71,30.53,23.11,18.01,82.05,1.93,99.67,semarang,0
2016-06-12,0.4105088710784912,0.372051477432251,0.11,27.13,30.65,24.11,18.57,82.45,2.5,99.57,semarang,0
2016-06-13,0.4071294069290161,0.3689162135124206,0.25,26.6,29.65,24.1,18.63,85.04,2.26,99.52,semarang,0
2016-06-14,0.4071750342845917,0.392777681350708,1.28,26.09,28.72,24.43,18.75,87.97,2.46,99.51,semarang,0
2016-06-15,0.4096688032150268,0.4114046096801758,2.4,25.81,28.17,23.74,18.43,87.94,2.52,99.47,semarang,0
2016-06-16,0.4104206264019012,0.3949386477470398,2.03,26.58,29.54,24.32,18.74,85.52,2.67,99.37,semarang,0
2016-06-17,0.4072853922843933,0.3902290761470794,5.02,26.48,29.3,24.09,18.93,86.74,2.67,99.29,semarang,0
2016-06-18,0.408365786075592,0.4036189019680023,16.73,26.19,28.66,24.28,18.86,87.92,1.95,99.38,semarang,0
2016-06-19,0.4161364734172821,0.4170629680156708,4.73,26.08,28.04,24.64,18.79,88.05,1.86,99.38,semarang,0
2016-06-20,0.4145039319992065,0.4065625965595245,1.22,26.83,29.8,23.85,17.69,79.7,1.35,99.33,semarang,0
2016-06-21,0.4095661044120788,0.3796246349811554,0.88,26.88,30.47,23.87,17.12,77.2,1.55,99.37,semarang,0
2016-06-22,0.4076044261455536,0.3901462256908417,9.68,26.22,28.01,25.11,18.23,84.65,1.13,99.44,semarang,0
2016-06-23,0.4060806930065155,0.385696142911911,37.3,26.64,30.51,23.37,16.84,77.07,1.79,99.49,semarang,0
2016-06-24,0.4038562178611755,0.3854357004165649,3.36,26.54,29.93,23.45,17.49,80.39,2.28,99.45,semarang,0
2016-06-25,0.4013508260250091,0.3791830837726593,3.7,26.49,29.69,24.12,18.63,85.55,2.16,99.52,semarang,0
2016-06-26,0.3975523710250854,0.3635442554950714,0.81,26.42,29.98,23.4,17.58,81.52,2.85,99.53,semarang,0
2016-06-27,0.4010063111782074,0.4033914804458618,3.97,25.78,28.81,23.63,18.05,86.33,2.03,99.4,semarang,0
2016-06-28,0.4065193235874176,0.4116721451282501,2.81,25.85,28.42,24.19,18.51,88.1,2.27,99.43,semarang,0
2016-06-29,0.4075693190097809,0.3975270986557007,1.95,25.86,28.59,23.7,18.13,86.48,2.06,99.52,semarang,0
2016-06-30,0.406050443649292,0.3978562951087951,1.66,26.02,28.58,24.19,18.37,86.62,1.94,99.53,semarang,0
2016-07-01,0.402637243270874,0.380708247423172,3.55,26.55,30.18,23.22,17.58,80.98,1.48,99.55,semarang,0
2016-07-02,0.408860832452774,0.4211753606796264,26.48,26.65,29.84,23.83,18.58,84.56,2.16,99.57,semarang,0
2016-07-03,0.416261613368988,0.3968044817447662,27.43,27.03,30.46,24.37,19.04,84.92,2.19,99.54,semarang,0
2016-07-04,0.4099606871604919,0.3776269853115082,2.06,26.54,30.35,23.35,18.66,85.72,3.13,99.47,semarang,0
2016-07-05,0.4075088798999786,0.3815106749534607,0.12,26.1,30.5,22.43,17.74,83.99,2.79,99.47,semarang,0
2016-07-06,0.4042893946170807,0.3728736639022827,0.03,26.27,30.46,22.41,17.87,83.67,2.88,99.42,semarang,0
2016-07-07,0.4007430076599121,0.3642005324363708,0.35,26.55,30.07,23.61,18.22,83.8,3.34,99.46,semarang,0
2016-07-08,0.3983879089355469,0.3665501773357391,1.53,26.72,30.56,23.42,18.06,82.34,2.47,99.45,semarang,0
2016-07-09,0.3951285481452942,0.3593342006206512,1.8,26.39,29.43,23.78,18.26,84.54,2.6,99.49,semarang,0
2016-07-10,0.3938899934291839,0.3749941289424896,10.45,26.51,29.83,23.62,18.61,85.43,2.64,99.42,semarang,0
2016-07-11,0.4000595808029175,0.4103312194347381,12.3,26.61,29.91,23.75,18.52,84.6,2.4,99.47,semarang,0
2016-07-12,0.3990100920200348,0.3894372582435608,1.49,26.35,29.15,24.26,18.65,86.25,1.84,99.44,semarang,0
2016-07-13,0.396318644285202,0.3769859075546264,1.04,26.18,28.91,24.12,18.11,84.78,1.73,99.41,semarang,0
2016-07-14,0.3929432332515716,0.3677102625370025,4.24,26.48,30.32,23.59,18.45,85.16,2.62,99.37,semarang,0
2016-07-15,0.3904381692409515,0.3699152171611786,3.54,26.2,29.32,23.6,18.44,86.05,2.49,99.35,semarang,0
2016-07-16,0.3911635875701904,0.3893957138061523,3.66,26.19,28.63,23.22,17.91,83.6,1.51,99.48,semarang,0
2016-07-17,0.3912560641765594,0.382396936416626,3.13,26.0,28.17,24.77,18.44,86.87,1.35,99.45,semarang,0
2016-07-18,0.3928494453430176,0.395607590675354,4.95,25.59,27.93,23.91,18.43,88.96,2.57,99.4,semarang,0
2016-07-19,0.3961481153964996,0.4063360691070556,10.46,26.03,29.96,22.58,17.33,82.13,2.47,99.34,semarang,0
2016-07-20,0.4162570238113403,0.433035671710968,8.59,25.71,27.6,23.97,17.63,84.63,1.03,99.43,semarang,0
2016-07-21,0.4173077642917633,0.4178082644939422,6.76,25.91,28.17,23.46,18.02,85.42,1.21,99.46,semarang,0
2016-07-22,0.4159711301326751,0.4169835150241852,2.9,25.76,28.07,23.84,17.89,85.71,2.2,99.48,semarang,0
2016-07-23,0.422497808933258,0.4328089356422424,0.5,26.31,29.98,23.35,17.66,82.13,2.26,99.43,semarang,0
2016-07-24,0.4252170026302337,0.4041067361831665,0.68,26.55,30.08,23.95,18.35,84.02,1.84,99.38,semarang,0
2016-07-25,0.4189525842666626,0.3823766410350799,1.04,26.4,30.29,22.23,16.7,77.91,2.11,99.47,semarang,0
2016-07-26,0.414407730102539,0.3729314506053924,0.47,25.96,29.71,22.97,16.86,80.58,3.83,99.49,semarang,0
2016-07-27,0.4113417863845825,0.3725542426109314,1.56,25.93,29.93,22.73,17.51,83.48,3.04,99.44,semarang,0
2016-07-28,0.4079842567443847,0.3702383041381836,2.85,26.37,30.39,23.12,17.92,83.4,3.45,99.47,semarang,0
2016-07-29,0.4055969715118408,0.371417224407196,1.05,26.58,30.49,23.43,18.15,83.36,3.51,99.43,semarang,0
2016-07-30,0.4018850028514862,0.3585197031497955,1.77,26.07,30.15,22.78,16.88,80.25,3.37,99.46,semarang,0
2016-07-31,0.3983280658721924,0.3541850745677948,0.65,26.01,30.23,22.68,17.43,82.76,3.37,99.46,semarang,0
2016-08-01,0.3948865532875061,0.3491489291191101,1.0,25.95,30.49,22.67,16.62,79.61,3.75,99.45,semarang,0
2016-08-02,0.3909810781478882,0.34188973903656,0.04,25.14,29.7,21.26,15.34,77.36,3.27,99.41,semarang,0
2016-08-03,0.3878670632839203,0.3476991653442383,0.05,25.7,30.31,21.94,16.57,80.21,2.94,99.4,semarang,0
2016-08-04,0.3862231969833374,0.3578531146049499,0.4,25.83,28.49,24.16,17.32,82.7,1.76,99.47,semarang,0
2016-08-05,0.383637398481369,0.3517952859401703,0.61,26.53,30.34,23.47,17.25,79.59,1.8,99.51,semarang,0
2016-08-06,0.3830685317516327,0.3684882521629333,1.02,26.59,29.94,23.71,17.49,80.23,1.22,99.52,semarang,0
2016-08-07,0.384265124797821,0.3754011988639831,2.5,26.83,29.82,24.69,17.83,80.46,1.35,99.52,semarang,0
2016-08-08,0.3835670053958893,0.3824281692504883,4.14,26.55,29.95,24.21,17.98,82.57,2.3,99.52,semarang,0
