DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS,CITY,FLOOD
2016-01-01,0.256465345621109,0.2628663778305053,0.88,27.27,31.56,23.87,19.03,85.58,2.08,101.12,palembang,0
2016-01-02,0.257249116897583,0.2649385035037994,4.91,26.25,28.97,24.48,19.53,92.34,1.86,101.2,palembang,0
2016-01-03,0.2564782202243805,0.260124534368515,0.26,26.66,30.11,23.78,18.86,87.42,1.55,101.21,palembang,0
2016-01-04,0.2600348591804504,0.2922903299331665,22.63,26.8,30.07,24.37,19.38,88.91,1.54,101.16,palembang,0
2016-01-05,0.2633626461029053,0.2790741920471191,16.12,27.24,31.25,24.21,19.42,87.17,1.38,101.07,palembang,0
2016-01-06,0.2651585340499878,0.2884568870067596,9.37,27.39,31.62,24.07,19.69,87.48,1.7,101.07,palembang,0
2016-01-07,0.2619984149932861,0.2699372768402099,16.29,27.44,31.7,24.73,19.75,87.54,1.69,101.1,palembang,0
2016-01-08,0.2631948292255401,0.2873294055461883,15.14,27.26,31.31,24.2,19.5,87.39,1.86,101.04,palembang,0
2016-01-09,0.2643755376338959,0.2595408856868744,1.55,27.5,31.95,24.05,19.17,84.93,2.05,100.98,palembang,0
2016-01-10,0.260467529296875,0.2505204081535339,0.91,27.37,31.29,24.45,19.31,85.95,1.78,101.05,palembang,0
2016-01-11,0.2606604099273681,0.2703857421875,13.31,27.3,30.99,24.32,19.36,86.4,1.25,101.0,palembang,0
2016-01-12,0.2717329561710357,0.2979555130004883,13.53,27.54,31.32,24.77,19.82,86.99,1.48,100.9,palembang,0
2016-01-13,0.275285929441452,0.2935311794281006,13.66,27.7,31.76,24.68,19.77,86.25,1.13,100.84,palembang,0
2016-01-14,0.2728099524974823,0.2804750502109527,3.38,27.73,31.51,25.07,19.93,86.57,1.49,100.81,palembang,0
2016-01-15,0.2750357985496521,0.298648327589035,0.59,27.83,31.8,25.09,19.75,85.39,1.28,100.78,palembang,0
2016-01-16,0.2721246182918548,0.2737604975700378,0.51,28.07,32.62,24.62,19.69,84.19,1.18,100.74,palembang,0
2016-01-17,0.2741541862487793,0.2977237105369568,23.57,27.51,31.08,25.01,19.74,86.73,1.13,100.76,palembang,0
2016-01-18,0.2735013663768768,0.2834738194942474,3.79,27.72,31.74,24.07,19.68,85.66,1.32,100.76,palembang,0
2016-01-19,0.280247300863266,0.3054604530334472,6.15,26.81,29.23,25.14,20.06,91.41,1.59,100.89,palembang,0
2016-01-20,0.2789986133575439,0.2939524352550506,8.34,24.99,27.44,23.48,17.33,88.5,1.56,101.15,palembang,0
2016-01-21,0.2738023102283478,0.2711342275142669,2.85,26.69,31.11,23.19,18.54,85.81,1.76,100.98,palembang,0
2016-01-22,0.2715359628200531,0.2732733488082886,2.35,26.96,30.67,24.21,19.46,88.38,1.98,100.96,palembang,0
2016-01-23,0.2732670605182647,0.2920972108840942,5.33,26.41,29.11,24.51,19.34,90.57,2.4,101.04,palembang,0
2016-01-24,0.2842133343219757,0.3181995749473572,5.03,26.62,31.09,22.61,19.37,89.8,2.19,101.1,palembang,0
2016-01-25,0.2883226275444031,0.2976114749908447,13.71,26.26,28.66,24.5,19.39,91.48,2.1,101.12,palembang,0
2016-01-26,0.2838478684425354,0.2859362363815307,10.04,27.13,31.07,23.87,19.45,87.67,1.9,101.04,palembang,0
2016-01-27,0.2797051668167114,0.279618501663208,3.53,27.19,30.52,24.42,19.54,87.63,1.4,100.99,palembang,0
2016-01-28,0.2790043652057647,0.2776653170585632,0.86,27.46,30.79,24.76,19.75,87.03,1.47,100.92,palembang,0
2016-01-29,0.2752842307090759,0.255983293056488,0.61,27.38,30.59,25.35,19.88,87.89,1.5,100.95,palembang,0
2016-01-30,0.2733311057090759,0.264257401227951,6.13,27.1,30.17,24.89,20.09,90.23,1.9,100.9,palembang,0
2016-01-31,0.2716177105903625,0.2609734535217285,1.82,26.87,30.34,24.38,19.43,88.72,2.11,100.88,palembang,0
2016-02-01,0.2713597416877746,0.2666860520839691,0.96,26.68,29.82,24.23,19.5,89.85,2.34,100.83,palembang,0
2016-02-02,0.2686777710914612,0.2479346096515655,0.74,26.82,30.0,24.83,19.18,87.83,2.48,100.89,palembang,0
2016-02-03,0.2674257159233093,0.2417925149202346,0.56,26.5,29.82,23.86,18.83,87.93,1.73,100.91,palembang,0
2016-02-04,0.2661894559860229,0.2378924489021301,1.07,26.79,30.15,24.13,19.16,87.94,1.85,100.83,palembang,0
2016-02-05,0.2669918239116668,0.2573039531707763,0.86,27.5,31.25,24.14,19.46,85.63,1.24,100.75,palembang,0
2016-02-06,0.2774275243282318,0.3120498359203338,3.5,26.88,29.85,24.64,20.02,90.86,1.31,100.78,palembang,0
2016-02-07,0.2894175052642822,0.3001628816127777,5.81,27.02,30.37,25.08,20.04,90.43,2.25,100.82,palembang,0
2016-02-08,0.3079437613487243,0.3443532288074493,84.74,26.01,28.02,24.68,19.86,94.65,2.2,100.9,palembang,0
2016-02-09,0.3077356219291687,0.3111981749534607,28.85,25.76,28.28,24.02,19.05,92.46,1.97,100.9,palembang,0
2016-02-10,0.3076702654361725,0.3257550001144409,21.17,25.71,27.94,24.34,19.33,93.88,2.24,100.87,palembang,0
2016-02-11,0.3084214329719543,0.3205792307853699,2.34,26.0,30.01,23.07,18.04,87.07,1.74,101.0,palembang,0
2016-02-12,0.310261607170105,0.3378865420818329,10.23,26.78,31.44,22.55,17.98,83.33,1.61,100.98,palembang,0
2016-02-13,0.3210579454898834,0.3114298582077026,11.15,27.37,31.63,24.2,18.74,83.66,1.25,100.97,palembang,0
2016-02-14,0.3104171752929687,0.3089622855186462,11.87,28.25,32.56,24.24,19.02,80.41,0.86,100.94,palembang,0
2016-02-15,0.3157185316085815,0.3266657590866089,21.21,27.25,30.16,25.22,19.59,87.35,1.25,100.99,palembang,0
2016-02-16,0.3120298087596893,0.3318367302417755,7.94,26.26,28.19,24.69,19.81,93.26,2.06,101.08,palembang,0
2016-02-17,0.3112891912460327,0.3205337524414062,6.16,26.54,30.17,24.17,18.77,87.7,2.48,101.09,palembang,0
2016-02-18,0.3048561811447143,0.3090382516384125,0.21,27.01,31.79,23.1,18.36,83.9,1.88,101.04,palembang,0
2016-02-19,0.300193578004837,0.2952369451522827,2.23,27.18,31.81,23.33,18.87,85.27,2.08,101.01,palembang,0
2016-02-20,0.3009657859802246,0.3207169771194458,4.49,26.11,28.61,24.28,19.43,92.44,2.25,101.09,palembang,0
2016-02-21,0.3107919692993164,0.328907161951065,4.46,26.14,28.8,24.19,19.6,93.04,2.13,101.1,palembang,0
2016-02-22,0.3050240576267242,0.3047017455101013,3.8,26.62,30.66,23.9,19.27,89.43,1.81,101.18,palembang,0
2016-02-23,0.302455335855484,0.3151767253875732,7.73,26.36,29.37,24.39,19.56,91.75,2.05,101.03,palembang,0
2016-02-24,0.3065947890281677,0.330136626958847,10.18,26.29,29.3,24.35,19.65,92.5,2.02,101.03,palembang,0
2016-02-25,0.3131471872329712,0.3399055302143097,9.41,26.0,28.84,23.78,19.01,91.24,2.21,101.12,palembang,0
2016-02-26,0.3135572075843811,0.3182615339756012,16.49,25.97,28.65,23.95,18.8,90.44,2.23,101.13,palembang,0
2016-02-27,0.3059730529785156,0.2964628636837005,0.95,26.76,31.07,23.53,18.65,86.23,2.25,101.1,palembang,0
2016-02-28,0.3063373863697052,0.327335923910141,14.56,26.09,28.71,23.8,19.67,93.63,2.01,101.15,palembang,0
2016-02-29,0.3157145977020263,0.3431777358055115,26.66,26.37,29.05,24.62,19.97,93.55,2.04,101.15,palembang,0
2016-03-01,0.3150383532047272,0.3159269690513611,6.94,26.23,28.95,24.23,19.35,91.53,2.05,101.06,palembang,0
2016-03-02,0.3082988262176513,0.3090823590755462,3.62,26.66,29.96,24.38,19.61,90.47,2.45,101.03,palembang,0
2016-03-03,0.3062760829925537,0.3177250623703003,8.03,26.42,29.21,24.52,19.75,92.3,1.98,101.1,palembang,0
2016-03-04,0.3060919046401977,0.3191543221473694,2.7,27.21,31.45,24.46,19.68,88.16,1.92,100.96,palembang,0
2016-03-05,0.3110479414463043,0.33454230427742,11.51,27.14,30.62,24.73,19.94,89.44,2.02,100.93,palembang,0
2016-03-06,0.3182081580162048,0.3429299592971802,24.91,27.29,30.95,24.64,20.07,89.29,1.6,100.92,palembang,0
2016-03-07,0.3203030228614807,0.3245891630649566,27.59,26.87,29.8,25.14,20.04,91.12,1.71,100.88,palembang,0
2016-03-08,0.3108071684837341,0.3018863499164581,1.32,27.35,31.12,24.41,19.95,88.44,1.71,100.79,palembang,0
2016-03-09,0.3061454892158508,0.2954202890396118,0.65,27.5,30.94,24.85,19.92,87.48,1.37,100.8,palembang,0
2016-03-10,0.3039328753948211,0.2952144145965576,2.97,27.32,30.8,25.03,19.76,87.8,1.23,100.93,palembang,0
2016-03-11,0.3062584996223449,0.3176215589046478,23.77,27.31,31.32,24.6,19.71,87.78,1.61,100.95,palembang,0
2016-03-12,0.3139437139034271,0.3403644561767578,27.01,27.35,30.85,24.56,20.08,89.06,1.61,100.94,palembang,0
2016-03-13,0.321133941411972,0.3358601033687591,8.74,26.99,30.47,24.85,19.91,90.12,1.57,101.0,palembang,0
2016-03-14,0.3192410767078399,0.3327669501304626,5.63,27.2,30.22,24.52,19.61,87.74,1.51,101.03,palembang,0
2016-03-15,0.3230990469455719,0.3483778834342956,14.91,27.08,29.75,25.09,20.26,90.82,1.59,100.92,palembang,0
2016-03-16,0.3222527205944061,0.3272307515144348,13.17,26.83,29.43,25.0,20.1,91.48,1.61,100.92,palembang,0
2016-03-17,0.3159146308898926,0.3131766617298126,1.09,27.29,30.79,24.82,20.0,88.78,1.72,100.88,palembang,0
2016-03-18,0.3125162124633789,0.3079190850257873,0.26,27.14,30.61,24.68,19.51,87.53,1.48,100.86,palembang,0
2016-03-19,0.3145025670528412,0.3331886231899261,3.02,27.83,32.14,24.46,19.48,84.34,1.13,100.82,palembang,0
2016-03-20,0.3151170611381531,0.323881596326828,0.72,27.52,30.59,25.04,20.48,89.64,1.23,100.82,palembang,0
2016-03-21,0.3197058737277984,0.3420239984989166,21.59,27.18,29.57,25.28,20.26,90.24,1.47,100.8,palembang,0
2016-03-22,0.3299292922019958,0.3447465896606445,38.35,27.23,31.06,24.33,20.06,89.32,1.86,100.78,palembang,0
2016-03-23,0.3271051347255707,0.3468199372291565,12.4,26.45,28.47,24.69,19.19,89.44,1.22,100.96,palembang,0
2016-03-24,0.3316838443279266,0.3446167707443237,1.69,27.4,30.9,23.67,19.15,84.9,0.85,101.08,palembang,0
2016-03-25,0.3304759263992309,0.3462486863136291,3.83,26.67,29.22,24.55,19.41,89.56,1.45,101.19,palembang,0
2016-03-26,0.3264732360839844,0.3316057622432709,2.67,26.45,29.38,24.38,18.8,88.17,1.24,101.25,palembang,0
2016-03-27,0.3264106810092926,0.3432742059230804,3.93,26.69,30.44,23.44,19.19,88.61,1.72,101.16,palembang,0
2016-03-28,0.3327072262763977,0.3541756272315979,2.68,26.86,30.44,24.35,19.26,88.25,1.81,101.12,palembang,0
2016-03-29,0.332998663187027,0.3417999148368835,4.86,26.63,29.25,24.51,19.72,91.16,1.63,101.17,palembang,0
2016-03-30,0.3294979929924011,0.3379140496253967,2.05,26.72,29.63,24.78,19.93,91.54,1.75,101.12,palembang,0
2016-03-31,0.3272697925567627,0.3368882536888122,0.82,27.03,30.92,24.26,19.7,89.03,1.61,101.01,palembang,0
2016-04-01,0.3278415203094482,0.3430497050285339,8.4,27.35,31.14,24.56,20.24,89.62,1.79,100.86,palembang,0
2016-04-02,0.3285866677761078,0.3437641859054565,9.07,27.62,31.11,24.82,19.98,87.25,1.25,100.93,palembang,0
2016-04-03,0.3297552168369293,0.3457918763160705,14.69,27.87,31.28,25.12,19.74,85.09,1.09,101.0,palembang,0
2016-04-04,0.3266900181770324,0.3249232172966003,2.9,27.82,31.6,24.84,20.0,86.36,1.03,100.89,palembang,0
2016-04-05,0.3269056975841522,0.341204434633255,1.62,27.72,30.48,25.86,20.55,88.83,0.82,100.85,palembang,0
2016-04-06,0.3329039812088012,0.356594979763031,8.51,27.52,30.55,25.34,20.55,89.9,0.97,100.88,palembang,0
2016-04-07,0.3400251865386963,0.3552948236465454,9.45,27.81,31.42,25.08,20.49,88.32,1.3,100.89,palembang,0
2016-04-08,0.3392444849014282,0.3520787358283996,6.79,28.2,31.97,24.9,19.21,81.63,1.25,100.85,palembang,0
2016-04-09,0.3361102044582367,0.3416682481765747,0.4,27.96,31.24,24.69,19.7,84.13,0.85,100.87,palembang,0
2016-04-10,0.3352014720439911,0.348427951335907,5.75,27.55,30.65,24.76,20.53,89.6,1.37,100.87,palembang,0
2016-04-11,0.3382956087589264,0.3548714518547058,2.6,27.81,30.62,25.39,20.28,87.22,1.06,100.88,palembang,0
2016-04-12,0.3410055041313171,0.358891487121582,8.29,27.45,29.94,25.11,20.14,88.32,1.17,100.85,palembang,0
2016-04-13,0.3440294861793518,0.3594264388084411,15.62,25.54,27.05,24.05,19.12,93.68,1.44,100.86,palembang,0
2016-04-14,0.3419400751590729,0.3429659008979797,3.6,27.26,31.02,23.68,19.46,86.74,1.08,100.88,palembang,0
2016-04-15,0.3394544422626495,0.3426799178123474,2.0,27.33,30.96,24.71,20.22,89.57,1.17,100.94,palembang,0
2016-04-16,0.3402207195758819,0.3541149497032165,7.82,27.82,30.51,25.61,20.5,88.06,0.57,100.86,palembang,0
2016-04-17,0.3438294529914856,0.361348807811737,14.71,27.46,29.65,25.66,20.6,90.28,1.07,100.82,palembang,0
2016-04-18,0.3503952622413635,0.3626621961593628,5.38,27.65,31.33,24.57,20.53,89.18,1.22,100.83,palembang,0
2016-04-19,0.3481406271457672,0.3591267168521881,44.71,27.44,30.37,25.17,20.71,90.93,1.41,100.84,palembang,0
2016-04-20,0.3459773361682892,0.3586680591106415,25.17,28.15,31.4,25.63,19.93,84.23,0.81,100.93,palembang,0
2016-04-21,0.3455315828323364,0.3570729792118072,5.85,27.28,30.22,24.62,19.92,88.47,1.0,100.9,palembang,0
2016-04-22,0.3450173735618591,0.3461247980594635,3.2,26.72,29.06,24.9,19.92,91.27,0.92,100.85,palembang,0
2016-04-23,0.3417549729347229,0.3362737894058227,3.95,26.95,29.88,25.15,20.33,91.78,1.33,100.78,palembang,0
2016-04-24,0.3425467312335968,0.3517329096794128,3.64,27.41,30.59,25.12,20.66,90.77,1.62,100.71,palembang,0
2016-04-25,0.3441056907176971,0.3558476567268371,6.7,26.59,29.15,24.86,20.35,93.69,1.63,100.81,palembang,0
2016-04-26,0.3476814329624176,0.3631037175655365,11.86,26.28,28.89,24.42,19.91,93.48,1.37,100.93,palembang,0
2016-04-27,0.3446685075759887,0.3423891961574554,1.49,27.52,31.94,23.55,19.24,84.91,1.02,100.79,palembang,0
2016-04-28,0.3422130346298218,0.3411513268947601,0.54,27.76,31.74,24.15,20.28,87.64,1.5,100.76,palembang,0
2016-04-29,0.3407926261425018,0.3388192653656006,3.92,27.69,31.37,24.5,20.36,88.4,1.4,100.83,palembang,0
2016-04-30,0.3480933308601379,0.3686029016971588,18.32,26.75,29.05,24.94,20.28,92.61,1.1,100.84,palembang,0
2016-05-01,0.3502048552036285,0.3533851504325866,13.3,26.5,29.04,24.96,19.83,92.03,1.06,100.88,palembang,0
2016-05-02,0.3459478616714477,0.3418554067611694,0.78,27.11,30.58,23.98,19.88,89.29,1.34,100.85,palembang,0
2016-05-03,0.344855934381485,0.3511426150798797,4.25,27.26,30.36,24.28,20.24,89.88,1.29,100.78,palembang,0
2016-05-04,0.3453405499458313,0.3531060814857483,2.12,27.79,30.78,24.8,20.15,86.78,1.09,100.73,palembang,0
2016-05-05,0.3446710407733917,0.3515001535415649,0.0,28.19,31.18,25.42,20.08,84.45,1.15,100.74,palembang,0
2016-05-06,0.3441416025161743,0.3506248295307159,0.19,28.06,31.32,25.27,20.26,85.97,0.91,100.7,palembang,0
2016-05-07,0.3439424932003021,0.3544970452785492,2.16,27.45,30.17,24.93,20.21,88.65,1.09,100.74,palembang,0
2016-05-08,0.3444913923740387,0.3531530797481537,5.51,25.73,27.56,24.05,18.47,89.75,1.19,100.9,palembang,0
2016-05-09,0.3442802429199219,0.3525155484676361,0.02,27.3,31.1,23.75,19.33,85.78,0.95,100.84,palembang,0
2016-05-10,0.3427685797214508,0.3416550755500793,1.36,27.94,31.63,24.73,20.43,87.23,1.37,100.69,palembang,0
2016-05-11,0.3445263504981994,0.3537281155586242,16.67,27.53,30.48,25.19,20.49,89.4,1.01,100.68,palembang,0
2016-05-12,0.3484970927238464,0.3554652035236358,9.34,27.47,30.85,24.81,20.45,89.57,1.5,100.62,palembang,0
2016-05-13,0.3483013808727264,0.362256646156311,12.69,27.51,30.97,24.55,20.74,90.59,1.39,100.65,palembang,0
2016-05-14,0.3585774898529053,0.369956761598587,14.71,26.74,28.79,25.21,20.81,94.84,1.54,100.84,palembang,0
2016-05-15,0.3534218668937683,0.3515849113464355,4.2,27.86,31.8,24.23,20.05,86.33,1.11,100.76,palembang,0
2016-05-16,0.351754367351532,0.3501593172550201,6.66,27.81,30.58,25.31,20.15,86.42,1.12,100.72,palembang,0
2016-05-17,0.3488078117370605,0.342194139957428,2.06,28.02,31.54,25.1,20.51,87.07,1.28,100.74,palembang,0
2016-05-18,0.3458709418773651,0.3343819081783294,0.45,27.85,31.66,24.54,20.54,88.21,1.42,100.72,palembang,0
2016-05-19,0.3460862636566162,0.3443098962306976,0.76,28.19,31.52,25.5,20.9,87.92,1.18,100.71,palembang,0
2016-05-20,0.3452407419681549,0.3517230153083801,1.97,28.07,31.24,25.38,20.68,87.59,1.19,100.66,palembang,0
2016-05-21,0.3505261242389679,0.3624151051044464,6.55,27.11,30.58,23.21,20.08,89.66,1.23,100.86,palembang,0
2016-05-22,0.3495155572891235,0.3511426448822021,0.43,26.3,29.83,22.46,18.21,85.76,1.19,101.03,palembang,0
2016-05-23,0.3462247252464294,0.3389367461204529,0.29,27.47,31.15,24.05,19.81,87.22,1.36,100.98,palembang,0
2016-05-24,0.3432978689670563,0.3347143530845642,0.76,27.6,31.08,24.44,20.33,88.68,1.33,100.88,palembang,0
2016-05-25,0.3422550559043884,0.3415056467056274,0.82,27.5,30.92,24.61,20.38,89.38,1.71,100.81,palembang,0
2016-05-26,0.3470661044120788,0.3642707467079162,55.05,26.69,28.74,24.94,20.87,95.37,1.37,100.89,palembang,0
2016-05-27,0.3508278131484985,0.3604138493537903,6.01,26.44,28.8,24.78,20.36,94.68,1.51,101.0,palembang,0
2016-05-28,0.3482490479946136,0.3483321368694305,0.89,26.79,29.34,24.74,20.07,91.58,1.15,100.9,palembang,0
2016-05-29,0.3539707064628601,0.3681324124336242,5.31,26.37,28.06,25.17,20.37,94.89,0.87,100.83,palembang,0
2016-05-30,0.3553856015205383,0.3640037477016449,5.4,25.95,28.02,24.48,19.28,92.5,1.01,100.97,palembang,0
2016-05-31,0.3524910807609558,0.3494073450565338,0.27,26.54,29.48,23.69,19.2,89.08,1.19,100.98,palembang,0
2016-06-01,0.3536222875118255,0.367380678653717,2.89,27.29,30.71,23.84,19.62,87.24,1.19,100.97,palembang,0
2016-06-02,0.3571566343307495,0.3633328974246979,6.68,27.0,29.6,24.92,19.67,88.7,1.07,100.93,palembang,0
2016-06-03,0.3535462617874145,0.3539411425590515,5.16,24.82,27.34,22.99,17.96,92.12,1.62,101.04,palembang,0
2016-06-04,0.3506509661674499,0.3455104827880859,1.61,26.13,29.6,23.29,18.76,89.28,1.04,101.06,palembang,0
2016-06-05,0.3488864600658417,0.3408183157444,0.05,26.74,30.42,23.74,18.76,86.44,1.02,101.0,palembang,0
2016-06-06,0.3456545174121856,0.3299368619918823,0.0,26.75,30.62,23.53,19.2,88.32,1.55,101.03,palembang,0
2016-06-07,0.3437710702419281,0.333050400018692,0.13,26.85,30.74,23.17,19.37,88.51,1.62,101.04,palembang,0
2016-06-08,0.3423319458961487,0.334582656621933,0.55,26.78,30.27,23.75,19.32,88.68,1.67,101.03,palembang,0
2016-06-09,0.3433515429496765,0.3433066010475158,0.49,26.44,29.29,24.11,19.31,90.17,1.49,101.02,palembang,0
2016-06-10,0.342579185962677,0.3450352251529693,0.67,26.39,29.54,23.95,18.98,89.04,1.3,101.06,palembang,0
2016-06-11,0.3428733646869659,0.3501729667186737,0.63,26.08,28.79,23.64,19.34,92.09,1.48,101.09,palembang,0
2016-06-12,0.3426988124847412,0.3509180545806885,7.63,26.39,29.16,23.67,19.48,91.15,1.59,101.02,palembang,0
2016-06-13,0.3414708375930786,0.3429610133171081,1.3,26.33,29.26,23.98,19.49,91.48,1.36,100.96,palembang,0
2016-06-14,0.3464908301830292,0.360734224319458,22.24,25.78,28.17,23.67,19.49,94.2,1.53,100.91,palembang,0
2016-06-15,0.3492592573165893,0.3644227981567383,8.59,26.28,29.5,23.48,19.34,91.02,1.65,100.85,palembang,0
2016-06-16,0.3493091762065887,0.3588668704032898,0.91,26.12,28.74,24.02,19.56,92.62,1.51,100.76,palembang,0
2016-06-17,0.3480507731437683,0.3590095937252044,29.43,25.97,29.02,23.57,19.21,91.95,1.39,100.82,palembang,0
2016-06-18,0.348429262638092,0.3572474420070648,2.89,25.06,27.55,23.05,17.52,88.92,1.13,100.95,palembang,0
2016-06-19,0.3494555652141571,0.3508703410625458,0.0,25.85,29.19,22.08,17.29,83.79,0.85,100.9,palembang,0
2016-06-20,0.345702052116394,0.337058812379837,0.0,26.84,29.72,24.12,17.93,81.52,0.96,100.82,palembang,0
2016-06-21,0.3429920077323913,0.3334210216999054,0.03,27.04,30.96,23.01,18.49,83.48,0.96,100.78,palembang,0
2016-06-22,0.3456232249736786,0.3573093116283417,5.12,26.76,29.06,24.73,18.93,86.39,0.89,100.89,palembang,0
2016-06-23,0.345304936170578,0.3463132083415985,0.38,26.36,29.77,23.81,19.2,89.91,1.46,100.84,palembang,0
2016-06-24,0.3430652022361755,0.3390489816665649,2.57,26.09,28.6,23.92,19.2,91.21,1.44,100.87,palembang,0
2016-06-25,0.3411243855953216,0.3359701931476593,0.68,26.05,29.24,23.21,18.7,89.45,1.21,100.96,palembang,0
2016-06-26,0.3448942899703979,0.3621862232685089,11.85,26.3,29.4,23.27,18.8,88.52,1.59,100.95,palembang,0
2016-06-27,0.3543449342250824,0.3656564950942993,6.01,25.51,27.76,23.53,18.41,90.68,0.91,100.94,palembang,0
2016-06-28,0.3486885130405426,0.3406729996204376,0.0,26.15,29.5,22.92,18.26,86.86,1.13,100.85,palembang,0
2016-06-29,0.3443826735019684,0.3303731679916382,0.0,26.7,30.06,23.23,18.75,86.35,1.37,100.93,palembang,0
2016-06-30,0.341109037399292,0.3261705040931701,1.84,27.07,30.75,23.78,19.55,88.08,1.43,100.95,palembang,0
2016-07-01,0.3382298946380615,0.3240218460559845,0.21,26.86,30.41,23.85,19.51,89.04,1.45,100.94,palembang,0
2016-07-02,0.3367325365543365,0.3266013860702514,0.01,26.74,30.26,23.56,19.32,88.79,1.44,101.02,palembang,0
2016-07-03,0.3360766768455505,0.3281399309635162,0.0,26.46,30.22,23.28,18.95,88.67,1.46,101.0,palembang,0
2016-07-04,0.3358029723167419,0.3384881913661957,18.3,26.43,30.23,22.81,19.2,89.76,1.44,100.9,palembang,0
2016-07-05,0.3348312675952911,0.3339185118675232,11.06,26.44,30.23,23.21,19.39,90.48,1.64,100.86,palembang,0
2016-07-06,0.3334275782108307,0.3304694890975952,9.48,26.57,30.42,23.61,19.55,90.5,1.7,100.82,palembang,0
2016-07-07,0.3310561180114746,0.3219642043113708,1.27,26.71,31.13,23.26,19.05,87.93,2.04,100.84,palembang,0
2016-07-08,0.3292350769042969,0.3203770816326141,0.0,26.65,30.93,23.2,18.78,87.02,1.72,100.86,palembang,0
2016-07-09,0.3272421956062317,0.3147175014019012,0.0,26.5,30.69,23.24,18.72,87.51,2.08,100.87,palembang,0
2016-07-10,0.3257747590541839,0.3145235478878021,0.17,26.89,30.9,23.91,19.21,87.59,1.55,100.83,palembang,0
2016-07-11,0.32683265209198,0.3370279967784881,15.31,25.93,28.74,23.36,18.73,90.06,1.54,100.91,palembang,0
2016-07-12,0.3288806974887848,0.3346429467201233,4.81,25.91,29.11,23.27,18.88,90.62,1.54,100.86,palembang,0
2016-07-13,0.3262655436992645,0.3230003118515014,1.77,26.18,28.72,23.82,19.09,90.21,1.27,100.81,palembang,0
2016-07-14,0.3251636922359466,0.3278237879276275,2.65,25.77,28.51,23.67,19.31,93.37,1.6,100.77,palembang,0
2016-07-15,0.3257409036159515,0.3358423411846161,1.54,26.35,28.99,24.09,19.4,90.75,1.1,100.8,palembang,0
2016-07-16,0.3253371715545654,0.3306646347045898,0.41,26.21,28.42,24.54,19.31,90.99,1.07,100.9,palembang,0
2016-07-17,0.3261010348796844,0.3434107303619385,4.69,26.6,30.09,23.67,18.84,87.38,0.92,100.97,palembang,0
2016-07-18,0.3271145820617676,0.339455246925354,4.25,27.4,30.87,23.59,18.58,82.22,0.6,100.82,palembang,0
2016-07-19,0.3293909132480621,0.3454382419586181,2.55,25.73,28.3,23.91,18.66,90.66,1.27,100.82,palembang,0
2016-07-20,0.3326693773269653,0.3509281277656555,3.88,25.38,27.79,23.55,18.62,92.28,1.18,100.87,palembang,0
2016-07-21,0.3328503668308258,0.3499676883220672,0.21,25.17,27.59,22.91,18.44,92.57,1.39,100.9,palembang,0
2016-07-22,0.3317426145076751,0.3411931097507477,0.96,25.6,29.0,22.93,18.76,92.01,1.34,100.93,palembang,0
2016-07-23,0.330029547214508,0.3375483155250549,0.3,25.56,28.83,23.19,18.37,90.48,1.14,100.91,palembang,0
2016-07-24,0.3302310407161712,0.342171311378479,12.46,26.07,30.08,22.74,18.83,89.95,1.66,100.85,palembang,0
2016-07-25,0.3316570520401001,0.3340215384960174,3.65,25.98,29.05,23.72,17.98,86.59,1.31,100.92,palembang,0
2016-07-26,0.328958511352539,0.3277806937694549,0.51,25.45,28.21,23.05,18.12,89.59,1.13,100.89,palembang,0
2016-07-27,0.3265029191970825,0.3185991644859314,0.02,25.9,29.51,23.09,18.26,88.23,1.66,100.85,palembang,0
2016-07-28,0.3258461952209472,0.3281240463256836,0.08,26.09,30.06,23.24,18.69,89.11,1.66,100.85,palembang,0
2016-07-29,0.3243439197540283,0.323931872844696,0.87,26.16,30.07,23.06,18.8,89.33,1.56,100.87,palembang,0
2016-07-30,0.3230733573436737,0.319747120141983,0.07,26.81,31.04,23.94,18.78,86.12,1.29,100.81,palembang,0
2016-07-31,0.3206150531768799,0.3085765540599823,2.8,26.65,30.66,23.35,19.15,88.47,1.38,100.81,palembang,0
2016-08-01,0.3186231255531311,0.3073856234550476,2.59,26.81,30.8,22.98,18.94,86.73,1.2,100.8,palembang,0
2016-08-02,0.3165639638900757,0.2997907400131225,1.18,26.99,30.65,23.86,19.11,86.47,1.48,100.73,palembang,0
2016-08-03,0.3152352273464203,0.3014039993286133,0.74,26.0,29.4,23.58,18.37,88.11,1.77,100.78,palembang,0
2016-08-04,0.3142780065536499,0.3021890521049499,0.3,25.83,29.52,22.36,17.46,85.06,1.74,100.93,palembang,0
2016-08-05,0.313508003950119,0.3040810525417328,0.54,25.22,28.07,22.57,16.94,85.29,1.45,101.0,palembang,0
2016-08-06,0.3115353286266327,0.2952613234519958,0.03,26.43,30.32,21.56,16.74,78.53,1.28,100.95,palembang,0
2016-08-07,0.3089019656181335,0.2838942408561706,0.01,26.21,29.48,22.97,17.6,83.42,1.29,100.94,palembang,0
2016-08-08,0.3075629770755768,0.2872591018676758,12.7,27.23,30.86,23.34,18.81,83.82,1.11,100.88,palembang,0
