DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS,CITY,FLOOD
2016-01-01,0.364589124917984,0.3815034627914428,22.25,26.45,29.38,24.0,18.98,86.46,1.58,98.5,Pandeglang,0
2016-01-02,0.3642895221710205,0.3832551538944244,19.11,25.87,28.29,24.41,19.04,89.71,2.24,98.57,Pandeglang,0
2016-01-03,0.366112619638443,0.388847678899765,16.5,26.41,29.59,23.71,18.42,84.47,1.98,98.57,Pandeglang,0
2016-01-04,0.3665564656257629,0.3835378885269165,4.39,26.71,29.31,24.68,18.39,82.7,1.17,98.56,Pandeglang,0
2016-01-05,0.3649251461029053,0.3765015602111816,9.99,26.57,30.04,23.79,18.91,85.93,1.21,98.5,Pandeglang,0
2016-01-06,0.3645695447921753,0.3801011741161346,6.29,26.66,29.57,24.55,19.31,86.94,1.78,98.5,Pandeglang,0
2016-01-07,0.3629353046417236,0.3677155971527099,0.47,26.87,30.41,24.22,19.13,85.49,2.41,98.52,Pandeglang,0
2016-01-08,0.3595540821552276,0.3559634387493133,0.06,26.9,31.8,22.65,18.06,81.44,2.64,98.43,Pandeglang,0
2016-01-09,0.3575151860713959,0.3548930585384369,0.58,27.22,31.68,23.65,18.28,80.53,1.28,98.4,Pandeglang,0
2016-01-10,0.35748291015625,0.3659531474113464,2.76,26.64,29.51,24.41,18.67,84.26,1.66,98.46,Pandeglang,0
2016-01-11,0.3568365573883056,0.3658447265625,3.67,27.2,31.7,23.53,18.03,79.68,0.99,98.4,Pandeglang,0
2016-01-12,0.3565718233585357,0.3700838088989258,6.93,26.9,30.27,24.13,18.62,82.85,1.9,98.33,Pandeglang,0
2016-01-13,0.3562643229961395,0.3695962429046631,8.58,26.84,30.84,23.8,18.55,83.15,1.6,98.28,Pandeglang,0
2016-01-14,0.3602275550365448,0.3846620619297027,10.25,26.89,30.41,24.48,18.96,84.47,1.67,98.24,Pandeglang,0
2016-01-15,0.3635367751121521,0.3824648559093475,5.77,26.17,28.71,24.35,18.91,87.35,1.56,98.23,Pandeglang,0
2016-01-16,0.3604577481746673,0.3693873286247253,0.16,26.74,30.57,23.53,17.61,79.62,1.13,98.18,Pandeglang,0
2016-01-17,0.3608698844909668,0.3790072798728943,1.38,27.41,32.19,23.26,18.16,78.82,1.19,98.19,Pandeglang,0
2016-01-18,0.3597898185253143,0.3713034093379974,5.08,26.0,28.34,23.42,18.8,87.49,2.66,98.2,Pandeglang,0
2016-01-19,0.358707994222641,0.3723549842834472,8.28,26.27,30.72,22.69,17.73,82.23,2.88,98.29,Pandeglang,0
2016-01-20,0.3659431934356689,0.3891520202159881,8.2,25.98,28.75,24.13,18.3,85.7,3.06,98.45,Pandeglang,0
2016-01-21,0.3637223541736603,0.3757942616939544,1.48,26.02,28.95,24.1,18.11,84.67,1.8,98.41,Pandeglang,0
2016-01-22,0.3617459237575531,0.3727301359176636,4.29,26.43,30.0,23.7,19.14,87.27,3.05,98.33,Pandeglang,0
2016-01-23,0.3723271191120147,0.3905316591262817,20.16,25.62,27.76,23.71,18.83,89.86,4.28,98.43,Pandeglang,0
2016-01-24,0.3739807903766632,0.3970264792442322,25.85,25.46,28.58,23.38,17.49,84.98,2.94,98.56,Pandeglang,0
2016-01-25,0.3787309527397156,0.3920176029205322,20.18,25.22,28.64,22.2,17.36,85.49,3.64,98.57,Pandeglang,0
2016-01-26,0.3759499192237854,0.3814715147018432,2.5,26.14,29.27,23.19,18.15,84.43,2.14,98.5,Pandeglang,0
2016-01-27,0.3739434480667114,0.3826916217803955,1.55,27.05,31.7,24.02,17.45,78.48,1.82,98.42,Pandeglang,0
2016-01-28,0.3721287548542022,0.3760692477226257,2.2,27.22,32.13,22.99,17.7,78.2,1.46,98.29,Pandeglang,0
2016-01-29,0.3693546652793884,0.3695926070213318,2.94,27.5,31.96,24.15,18.79,81.12,1.45,98.34,Pandeglang,0
2016-01-30,0.3699344992637634,0.3858012855052948,3.76,26.64,29.52,24.61,19.32,86.99,2.53,98.32,Pandeglang,0
2016-01-31,0.376003086566925,0.400270938873291,9.55,26.04,29.0,23.87,18.56,86.68,2.96,98.27,Pandeglang,0
2016-02-01,0.3805974125862121,0.3971486985683441,17.99,25.83,28.36,23.98,19.11,89.96,3.28,98.22,Pandeglang,0
2016-02-02,0.3886881470680237,0.403375893831253,34.41,25.32,27.18,23.84,19.08,92.44,3.26,98.3,Pandeglang,0
2016-02-03,0.3893281817436218,0.3939531445503235,8.22,25.04,27.4,23.11,17.98,88.89,2.8,98.36,Pandeglang,0
2016-02-04,0.3879393339157104,0.3975909352302551,6.15,25.89,29.49,23.3,18.39,86.71,2.77,98.26,Pandeglang,0
2016-02-05,0.3862850368022918,0.3934352397918701,8.48,25.97,29.43,23.43,18.4,86.27,3.1,98.23,Pandeglang,0
2016-02-06,0.3826979100704193,0.3867873847484588,1.9,26.57,30.94,23.51,18.4,83.54,2.79,98.19,Pandeglang,0
2016-02-07,0.3848764896392822,0.4011913239955902,34.8,25.74,28.58,24.27,19.18,90.66,2.28,98.21,Pandeglang,0
2016-02-08,0.3976044058799743,0.4155659973621368,24.0,25.64,28.52,23.72,18.92,90.16,3.07,98.28,Pandeglang,1
2016-02-09,0.4042016863822937,0.4116315245628357,16.65,25.76,29.04,23.88,18.73,88.71,3.24,98.28,Pandeglang,0
2016-02-10,0.405891090631485,0.4146374464035034,12.91,25.74,28.82,23.44,18.69,88.69,2.54,98.24,Pandeglang,0
2016-02-11,0.4084733128547668,0.4166333079338074,13.84,24.79,26.44,23.83,18.37,91.86,4.42,98.33,Pandeglang,0
2016-02-12,0.4126633405685425,0.4182698428630829,11.13,24.54,26.45,22.83,17.1,87.16,2.63,98.42,Pandeglang,0
2016-02-13,0.4113136827945709,0.4091776609420776,12.62,25.43,28.57,22.86,17.6,85.22,1.43,98.44,Pandeglang,0
2016-02-14,0.4074783325195312,0.4083580374717712,2.28,26.02,30.13,22.97,17.69,83.23,2.4,98.42,Pandeglang,0
2016-02-15,0.4030598402023315,0.4009455442428589,1.78,26.11,29.93,23.3,18.28,85.32,2.66,98.4,Pandeglang,0
2016-02-16,0.4015073478221893,0.4079780876636505,25.85,25.9,29.2,23.31,18.68,87.99,2.84,98.44,Pandeglang,0
2016-02-17,0.4034980535507202,0.4072647094726562,11.67,25.69,28.61,23.7,18.51,88.32,3.04,98.49,Pandeglang,0
2016-02-18,0.4006661176681518,0.4026966989040375,2.58,26.61,30.68,22.92,18.39,83.46,1.14,98.41,Pandeglang,0
2016-02-19,0.397666722536087,0.4021857976913452,3.72,27.1,30.98,24.57,18.95,83.3,1.18,98.36,Pandeglang,0
2016-02-20,0.3942885398864746,0.3971329927444458,8.43,26.55,29.5,24.61,18.81,85.11,1.89,98.44,Pandeglang,0
2016-02-21,0.3932046890258789,0.4018899500370025,13.66,25.81,27.67,24.24,18.45,86.97,1.69,98.5,Pandeglang,0
2016-02-22,0.3920296728610992,0.3981313109397888,10.88,26.57,29.95,23.9,18.22,82.71,1.25,98.55,Pandeglang,0
2016-02-23,0.3897813856601715,0.3987491130828857,9.31,26.55,29.84,23.87,18.64,84.44,1.7,98.42,Pandeglang,0
2016-02-24,0.3931578993797302,0.411771148443222,31.52,25.85,28.5,24.1,18.75,88.24,2.46,98.42,Pandeglang,0
2016-02-25,0.4047456979751587,0.4118659794330597,35.28,25.43,27.46,24.21,18.79,90.7,3.16,98.51,Pandeglang,0
2016-02-26,0.4107251763343811,0.4103025496006012,24.65,25.6,28.26,23.91,18.78,89.88,3.13,98.52,Pandeglang,0
2016-02-27,0.4085578918457031,0.4124601781368255,16.45,25.15,27.15,23.7,18.18,89.33,2.58,98.5,Pandeglang,0
2016-02-28,0.4119282066822052,0.415287584066391,27.32,25.45,28.04,23.3,18.62,89.79,2.66,98.53,Pandeglang,0
2016-02-29,0.4186503887176513,0.4224318861961365,41.53,25.11,27.18,23.57,18.43,90.66,2.76,98.56,Pandeglang,0
2016-03-01,0.4174400866031647,0.4155210852622986,25.27,25.56,28.21,23.57,18.52,88.79,3.9,98.45,Pandeglang,0
2016-03-02,0.4145915508270263,0.4123691022396087,15.96,25.73,28.55,23.58,18.93,89.79,3.27,98.47,Pandeglang,0
2016-03-03,0.4103715419769287,0.4056614637374878,8.81,25.97,28.67,24.05,19.41,90.78,2.96,98.5,Pandeglang,0
2016-03-04,0.4095617532730102,0.4153457283973694,17.25,26.23,28.89,24.08,18.98,87.37,1.54,98.39,Pandeglang,0
2016-03-05,0.4100774824619293,0.4137506783008575,9.41,26.35,29.3,23.82,18.91,86.53,2.18,98.34,Pandeglang,0
2016-03-06,0.4080213904380798,0.4090615510940552,5.15,26.73,30.42,24.12,18.7,83.97,1.67,98.35,Pandeglang,0
2016-03-07,0.4052029252052307,0.4082073271274566,7.27,26.9,30.76,23.74,18.77,83.4,1.77,98.27,Pandeglang,0
2016-03-08,0.4056100249290466,0.4141910374164581,12.08,27.12,30.0,24.68,19.28,84.05,1.14,98.23,Pandeglang,0
2016-03-09,0.4043052792549133,0.4047342538833618,9.72,26.56,29.28,24.83,19.72,88.81,1.34,98.22,Pandeglang,0
2016-03-10,0.4005362689495086,0.4030330181121826,6.56,26.79,30.63,23.78,19.24,85.87,1.52,98.33,Pandeglang,0
2016-03-11,0.3994439244270324,0.4065040051937103,21.24,26.44,29.35,24.64,19.99,90.7,1.68,98.32,Pandeglang,0
2016-03-12,0.3996675908565521,0.4082202911376953,6.99,26.66,30.11,23.97,19.34,87.11,1.83,98.35,Pandeglang,0
2016-03-13,0.4029973447322845,0.4146107137203216,9.36,26.48,29.25,24.22,19.23,87.33,1.65,98.38,Pandeglang,0
2016-03-14,0.4056515991687774,0.4113497138023376,13.54,26.35,29.0,24.44,19.71,89.96,1.77,98.4,Pandeglang,0
2016-03-15,0.4048403799533844,0.4052779078483581,22.21,26.44,28.95,25.04,19.63,89.21,1.93,98.3,Pandeglang,0
2016-03-16,0.4021477401256561,0.4037383198738098,11.75,26.35,29.23,24.39,19.44,88.81,2.49,98.32,Pandeglang,0
2016-03-17,0.4010586738586426,0.4106650650501251,9.98,26.55,29.76,24.13,19.24,86.97,2.69,98.33,Pandeglang,0
2016-03-18,0.4107065200805664,0.4131131768226623,3.22,26.01,28.25,24.34,19.41,90.21,2.3,98.29,Pandeglang,0
2016-03-19,0.4082983434200287,0.4088416993618011,9.45,26.38,28.82,24.57,19.48,88.67,1.83,98.27,Pandeglang,0
2016-03-20,0.4051591753959656,0.405455082654953,2.38,26.42,28.59,24.49,19.52,88.54,1.84,98.25,Pandeglang,0
2016-03-21,0.4062384665012359,0.4152967035770416,14.47,26.67,29.46,24.8,19.9,89.02,1.42,98.21,Pandeglang,0
2016-03-22,0.4103736281394958,0.420384407043457,26.23,26.15,28.02,24.91,20.18,92.84,2.9,98.17,Pandeglang,0
2016-03-23,0.4175897538661957,0.416567862033844,13.49,25.59,27.11,24.32,19.44,92.64,3.05,98.35,Pandeglang,1
2016-03-24,0.4134862124919891,0.4076508283615112,2.36,26.58,30.15,23.75,18.72,84.97,1.73,98.51,Pandeglang,0
2016-03-25,0.4092570543289184,0.4089012742042541,7.95,26.09,28.02,24.73,19.25,89.36,1.56,98.55,Pandeglang,0
2016-03-26,0.4083366394042969,0.4126909673213959,9.44,25.84,28.72,23.99,18.44,87.25,2.11,98.62,Pandeglang,0
2016-03-27,0.4061073362827301,0.4067660272121429,2.3,25.89,29.17,22.99,18.55,87.34,2.06,98.55,Pandeglang,0
2016-03-28,0.4048202633857727,0.4122810959815979,9.0,26.44,29.47,24.33,18.89,86.08,1.66,98.52,Pandeglang,0
2016-03-29,0.406912237405777,0.4127532839775085,20.82,26.68,29.47,24.45,18.58,83.61,0.81,98.56,Pandeglang,0
2016-03-30,0.4077298045158386,0.4137349724769592,8.92,25.76,27.19,24.66,19.06,90.05,1.53,98.53,Pandeglang,0
2016-03-31,0.4054100513458252,0.4056596159934997,4.61,26.24,29.06,24.2,18.7,86.14,1.57,98.43,Pandeglang,0
2016-04-01,0.4022281169891357,0.4066330790519714,6.28,26.52,29.75,23.52,18.67,84.79,1.16,98.32,Pandeglang,0
2016-04-02,0.4011422097682953,0.4090107679367065,14.14,26.44,29.73,23.44,18.84,85.84,2.02,98.37,Pandeglang,0
2016-04-03,0.4003728926181793,0.407818853855133,6.93,26.43,29.37,24.35,19.39,88.25,1.36,98.42,Pandeglang,0
2016-04-04,0.3993676304817199,0.4073969721794128,2.71,26.94,30.63,24.22,19.03,84.48,1.78,98.34,Pandeglang,0
2016-04-05,0.3998274505138397,0.4086025059223175,27.44,26.0,28.54,24.35,19.44,90.44,1.8,98.29,Pandeglang,0
2016-04-06,0.3994323015213012,0.4067506194114685,4.77,25.96,28.33,24.33,19.53,91.04,1.58,98.31,Pandeglang,0
2016-04-07,0.3960096836090088,0.3979583978652954,5.0,26.66,30.52,23.85,19.16,86.37,1.97,98.33,Pandeglang,0
2016-04-08,0.3933521509170532,0.4006169438362121,4.57,26.9,30.73,23.34,18.97,84.4,1.5,98.3,Pandeglang,0
2016-04-09,0.3909350335597992,0.3949977159500122,15.09,26.52,29.42,24.46,20.12,90.75,2.34,98.31,Pandeglang,0
2016-04-10,0.3899805247783661,0.4030086398124695,1.87,26.81,30.24,24.12,19.67,87.58,2.03,98.3,Pandeglang,0
2016-04-11,0.3898550570011139,0.4016091227531433,4.25,26.68,30.15,24.65,19.47,87.37,1.77,98.32,Pandeglang,0
2016-04-12,0.3883535265922546,0.3951616287231445,1.86,26.15,29.02,24.15,19.46,89.74,2.29,98.28,Pandeglang,0
2016-04-13,0.3859453797340393,0.3908290266990661,3.75,25.89,27.77,24.22,19.54,91.42,2.89,98.29,Pandeglang,0
2016-04-14,0.3834744989871979,0.3906343579292297,1.5,26.07,29.55,23.54,18.45,86.02,2.24,98.35,Pandeglang,0
2016-04-15,0.3842847645282745,0.4003581404685974,1.86,26.35,29.8,23.68,18.63,85.48,1.55,98.37,Pandeglang,0
2016-04-16,0.3836014568805694,0.3929638266563415,2.19,26.97,30.22,24.64,19.0,83.97,0.87,98.31,Pandeglang,0
2016-04-17,0.3871338963508606,0.4075066447257995,17.6,26.79,30.38,24.46,19.87,88.62,2.17,98.29,Pandeglang,0
2016-04-18,0.391578733921051,0.4017552137374878,5.87,27.28,31.49,23.63,19.02,83.0,1.28,98.28,Pandeglang,0
2016-04-19,0.3993186056613922,0.4132801592350006,9.31,27.0,29.98,25.04,19.74,86.69,1.77,98.24,Pandeglang,1
2016-04-20,0.4024043381214142,0.4138133227825165,30.96,26.26,28.39,24.84,19.97,91.47,1.35,98.33,Pandeglang,0
2016-04-21,0.4055596590042114,0.4114095270633697,30.38,26.21,29.19,24.45,19.27,88.83,2.58,98.31,Pandeglang,0
2016-04-22,0.4025277495384216,0.4055730402469635,8.59,26.52,30.19,23.51,18.8,85.38,1.95,98.3,Pandeglang,0
2016-04-23,0.4024391770362854,0.4111791849136352,5.86,26.18,28.49,24.52,19.41,89.45,2.1,98.24,Pandeglang,0
2016-04-24,0.3997824490070343,0.4015986323356628,2.68,26.6,30.18,23.98,19.2,86.64,2.38,98.18,Pandeglang,0
2016-04-25,0.3979844748973846,0.4072239995002746,5.04,26.25,29.35,23.72,19.48,89.43,2.27,98.25,Pandeglang,0
2016-04-26,0.3997901976108551,0.408284991979599,9.08,25.81,28.17,24.11,19.26,90.76,2.21,98.35,Pandeglang,0
2016-04-27,0.3991576433181762,0.4077731072902679,5.33,26.34,28.8,24.43,19.11,87.24,1.48,98.24,Pandeglang,0
2016-04-28,0.4023021459579468,0.4137831628322601,10.28,26.68,29.83,24.84,19.65,87.93,1.02,98.22,Pandeglang,0
2016-04-29,0.4106931388378143,0.4135262966156006,15.04,26.16,28.65,24.66,19.42,89.64,2.29,98.29,Pandeglang,0
2016-04-30,0.4108222126960754,0.4142877161502838,17.68,26.1,29.58,23.88,18.92,87.92,1.6,98.29,Pandeglang,0
2016-05-01,0.407654196023941,0.4069740176200866,7.94,26.13,29.26,23.69,18.62,86.33,2.21,98.31,Pandeglang,0
2016-05-02,0.4055486917495727,0.4121526479721069,5.47,26.13,29.58,23.7,18.86,87.5,2.2,98.3,Pandeglang,0
2016-05-03,0.4076153337955475,0.4124371707439422,4.25,26.61,29.87,23.81,19.26,86.71,2.09,98.23,Pandeglang,0
2016-05-04,0.4050787091255188,0.4030786156654358,1.99,26.32,29.63,23.86,19.44,88.97,2.32,98.18,Pandeglang,0
2016-05-05,0.4022424519062042,0.4068437814712524,3.09,26.44,29.31,23.61,18.76,85.4,1.54,98.21,Pandeglang,0
2016-05-06,0.3998056650161743,0.4061363041400909,2.37,26.87,30.16,24.15,18.84,83.68,1.41,98.16,Pandeglang,0
2016-05-07,0.3995455205440521,0.4073992669582367,3.61,25.99,28.43,24.2,18.52,86.5,2.55,98.23,Pandeglang,0
2016-05-08,0.3990720808506012,0.4059332311153412,5.65,26.16,29.69,23.39,18.57,85.97,2.73,98.3,Pandeglang,0
2016-05-09,0.3978233337402344,0.4041055142879486,3.49,26.4,30.18,23.69,18.59,85.08,2.08,98.27,Pandeglang,0
2016-05-10,0.3939312994480133,0.3922837376594543,1.46,26.64,30.13,23.69,19.33,86.76,2.35,98.15,Pandeglang,0
2016-05-11,0.3929119706153869,0.4030140042304992,2.02,26.6,29.67,24.4,18.62,84.07,1.88,98.14,Pandeglang,0
2016-05-12,0.3917252421379089,0.4011042416095733,11.17,26.65,30.01,24.03,18.71,83.95,1.31,98.09,Pandeglang,0
2016-05-13,0.3953747451305389,0.4106117486953735,9.8,27.02,29.65,25.11,19.33,84.77,0.81,98.12,Pandeglang,0
2016-05-14,0.3989522457122803,0.4017713367938995,8.21,26.73,29.71,24.67,19.76,88.28,2.27,98.27,Pandeglang,0
2016-05-15,0.3945900797843933,0.393867015838623,2.29,26.87,30.58,23.83,19.26,85.79,2.02,98.2,Pandeglang,0
2016-05-16,0.3919002413749695,0.3967138826847076,5.49,26.56,29.45,24.5,19.71,88.85,1.91,98.12,Pandeglang,0
2016-05-17,0.389930248260498,0.395874559879303,7.28,27.17,30.48,25.21,20.55,89.4,2.14,98.15,Pandeglang,0
2016-05-18,0.3866882026195526,0.3877266347408294,4.88,27.18,30.63,25.02,20.01,87.13,2.41,98.16,Pandeglang,0
2016-05-19,0.3837754726409912,0.3852797448635101,1.84,27.24,31.11,24.42,19.54,85.02,1.5,98.19,Pandeglang,0
2016-05-20,0.3808852732181549,0.3828356862068176,12.38,27.14,30.78,24.52,19.67,85.98,1.45,98.1,Pandeglang,0
2016-05-21,0.3790600597858429,0.3886144459247589,16.29,26.82,30.25,24.72,19.86,88.27,1.58,98.26,Pandeglang,0
2016-05-22,0.379560112953186,0.3945538997650146,11.56,26.04,28.51,24.2,19.19,89.28,2.23,98.39,Pandeglang,0
2016-05-23,0.3779172301292419,0.3864831328392029,14.1,26.62,29.75,24.15,19.56,88.08,1.64,98.42,Pandeglang,0
2016-05-24,0.3782710134983063,0.3954138159751892,4.85,26.77,30.19,24.37,19.52,87.14,1.15,98.31,Pandeglang,0
2016-05-25,0.3783420920372009,0.3884111642837524,5.67,26.49,28.96,25.0,19.94,90.15,1.47,98.25,Pandeglang,0
2016-05-26,0.3760120272636413,0.3852820992469787,3.63,26.55,29.0,24.69,19.45,87.96,1.91,98.34,Pandeglang,0
2016-05-27,0.3749672174453735,0.3886273503303528,3.23,25.91,27.94,24.39,18.75,88.0,1.68,98.45,Pandeglang,0
2016-05-28,0.3781257569789886,0.3938948810100555,1.25,26.11,28.81,24.14,18.87,87.45,1.86,98.33,Pandeglang,0
2016-05-29,0.3764621615409851,0.3891437649726867,3.04,25.56,28.63,22.84,18.64,89.3,2.46,98.29,Pandeglang,0
2016-05-30,0.3798149228096008,0.3977867066860199,4.96,24.32,25.87,22.9,18.15,93.25,2.98,98.37,Pandeglang,0
2016-05-31,0.3802773356437683,0.3951226770877838,0.39,25.95,29.05,23.22,17.54,82.74,1.18,98.44,Pandeglang,0
2016-06-01,0.3794401586055755,0.385569155216217,0.21,26.53,30.44,23.63,18.54,84.33,1.68,98.4,Pandeglang,0
2016-06-02,0.3768099546432495,0.3846494257450104,0.92,26.41,30.22,23.62,18.92,86.79,2.03,98.37,Pandeglang,0
2016-06-03,0.3794556856155395,0.3899518847465515,3.53,25.85,28.39,24.18,18.61,87.74,2.27,98.43,Pandeglang,0
2016-06-04,0.3764230608940124,0.3789882659912109,0.7,26.92,31.18,23.34,18.64,83.17,1.51,98.42,Pandeglang,0
2016-06-05,0.3737125098705292,0.3764475882053375,2.27,25.94,27.39,25.06,19.28,90.05,1.3,98.42,Pandeglang,0
2016-06-06,0.3752565681934356,0.3907736539840698,5.06,26.44,30.18,23.85,18.02,82.65,1.52,98.5,Pandeglang,0
2016-06-07,0.3737698495388031,0.385327011346817,6.78,26.38,30.84,22.91,17.86,82.56,1.89,98.5,Pandeglang,0
2016-06-08,0.3737803101539612,0.391833633184433,9.18,26.39,29.7,23.92,18.75,85.88,1.73,98.48,Pandeglang,0
2016-06-09,0.373884379863739,0.3867025971412658,13.69,26.49,29.75,24.3,18.84,85.67,1.44,98.43,Pandeglang,1
2016-06-10,0.3719828724861145,0.3837620317935943,1.01,26.29,29.68,24.11,18.38,84.66,1.69,98.47,Pandeglang,0
2016-06-11,0.3702781498432159,0.3794240653514862,0.23,26.13,30.73,22.1,16.94,80.13,1.38,98.53,Pandeglang,0
2016-06-12,0.3681199550628662,0.375316858291626,0.67,26.54,30.76,23.0,18.09,82.46,1.49,98.45,Pandeglang,0
2016-06-13,0.3675328493118286,0.3798567652702331,1.82,26.25,29.18,23.98,18.98,87.33,1.4,98.37,Pandeglang,0
2016-06-14,0.3678226172924042,0.381882905960083,1.82,26.01,29.0,24.28,18.44,86.34,1.45,98.35,Pandeglang,0
2016-06-15,0.3680123090744018,0.3845186233520508,7.53,26.08,28.91,24.04,18.4,85.63,1.4,98.29,Pandeglang,0
2016-06-16,0.3665973842144012,0.3761855959892273,6.48,26.36,30.05,24.1,18.19,83.71,1.68,98.22,Pandeglang,0
2016-06-17,0.3718697428703308,0.3991402089595794,40.75,25.99,29.13,23.91,18.69,87.35,1.96,98.19,Pandeglang,0
2016-06-18,0.3836618065834045,0.4040003716945648,12.46,24.31,26.4,23.04,17.82,91.75,2.76,98.36,Pandeglang,0
2016-06-19,0.3866259753704071,0.3923895061016083,1.35,24.65,27.01,22.61,16.4,83.23,2.08,98.36,Pandeglang,0
2016-06-20,0.383269190788269,0.3853833973407745,1.92,25.84,29.35,23.19,16.89,79.73,1.6,98.27,Pandeglang,0
2016-06-21,0.3793842196464538,0.3780529797077179,1.04,26.1,29.45,23.29,17.08,79.52,2.02,98.25,Pandeglang,0
2016-06-22,0.3759119212627411,0.3754672706127167,2.51,25.77,29.46,23.03,17.52,83.39,1.99,98.32,Pandeglang,0
2016-06-23,0.3724808394908905,0.375320166349411,3.53,25.76,29.56,22.94,17.96,85.43,2.34,98.33,Pandeglang,0
2016-06-24,0.369234025478363,0.3693834543228149,7.12,25.71,29.96,22.84,17.35,83.25,2.07,98.33,Pandeglang,0
2016-06-25,0.3654621541500091,0.3613913357257843,4.79,25.69,29.69,21.96,17.33,82.97,1.47,98.4,Pandeglang,0
2016-06-26,0.3646086454391479,0.3732946217060089,12.77,26.12,29.92,23.43,18.25,84.92,1.85,98.37,Pandeglang,0
2016-06-27,0.3635612428188324,0.3715616464614868,2.52,25.14,28.13,23.0,17.83,87.79,2.71,98.32,Pandeglang,0
2016-06-28,0.3609565794467926,0.3642936050891876,2.15,25.91,29.7,23.11,18.17,85.65,2.04,98.28,Pandeglang,0
2016-06-29,0.3620218336582184,0.3823751211166382,10.14,25.95,29.35,23.56,18.43,86.62,1.2,98.37,Pandeglang,0
2016-06-30,0.365217924118042,0.3890061974525451,12.52,25.63,27.96,24.29,18.86,89.88,1.16,98.37,Pandeglang,0
2016-07-01,0.365161657333374,0.375123530626297,5.94,25.86,29.65,22.68,17.69,83.73,1.71,98.42,Pandeglang,0
2016-07-02,0.362199455499649,0.3649009466171264,0.39,25.62,30.06,21.45,16.9,81.39,1.42,98.45,Pandeglang,0
2016-07-03,0.367860734462738,0.3930508196353912,10.92,26.1,29.83,23.15,18.27,85.1,1.09,98.42,Pandeglang,0
2016-07-04,0.3699674010276794,0.3864160478115082,7.58,26.28,29.12,24.09,18.72,85.9,1.23,98.32,Pandeglang,0
2016-07-05,0.3696213066577911,0.3820294737815857,5.08,25.8,27.65,24.41,19.06,89.73,1.18,98.3,Pandeglang,0
2016-07-06,0.3670732080936432,0.3736976385116577,3.36,26.61,30.34,23.91,18.67,84.41,1.34,98.25,Pandeglang,0
2016-07-07,0.3660140037536621,0.3786353468894958,7.38,26.51,30.09,23.73,18.41,83.89,1.3,98.3,Pandeglang,0
2016-07-08,0.3667869567871094,0.3783147037029266,4.93,26.31,29.84,23.48,18.21,83.93,1.85,98.32,Pandeglang,0
2016-07-09,0.3650076985359192,0.3728534877300262,2.77,26.45,30.02,24.14,18.54,84.69,2.0,98.32,Pandeglang,0
2016-07-10,0.3636165559291839,0.3737429082393646,3.46,26.38,29.94,23.38,18.71,85.77,1.7,98.27,Pandeglang,0
2016-07-11,0.3662461042404175,0.3885569274425506,2.59,26.02,28.84,24.31,18.5,86.5,1.08,98.32,Pandeglang,0
2016-07-12,0.3674396574497223,0.3821588158607483,3.09,25.59,27.69,24.16,18.88,90.09,1.52,98.28,Pandeglang,0
2016-07-13,0.3662740886211395,0.3798240423202514,1.34,25.86,28.42,24.3,18.92,88.85,1.6,98.22,Pandeglang,0
2016-07-14,0.3651417195796966,0.37599578499794,1.46,25.48,27.76,23.77,18.76,90.04,1.32,98.2,Pandeglang,0
2016-07-15,0.363048642873764,0.3698541820049286,2.53,26.09,30.26,22.52,18.08,84.52,1.74,98.22,Pandeglang,0
2016-07-16,0.3632705211639404,0.3773412704467773,16.3,25.67,28.08,23.66,17.71,84.49,0.91,98.34,Pandeglang,0
2016-07-17,0.3665978610515594,0.391460657119751,13.14,25.82,29.05,23.38,18.02,85.2,1.39,98.38,Pandeglang,0
2016-07-18,0.3725552558898926,0.383614182472229,14.79,25.3,27.95,23.06,17.93,87.2,2.13,98.26,Pandeglang,0
2016-07-19,0.3707269728183746,0.3850195407867431,23.56,25.34,27.58,24.1,19.18,92.69,1.56,98.17,Pandeglang,0
2016-07-20,0.3740054368972778,0.392508327960968,15.02,24.01,24.9,22.31,17.38,90.97,2.87,98.31,Pandeglang,0
2016-07-21,0.3724621832370758,0.3854901492595672,3.59,25.06,28.23,22.31,16.95,83.52,1.95,98.33,Pandeglang,0
2016-07-22,0.3718274533748626,0.3869237005710602,19.04,24.56,26.74,23.21,17.55,89.07,1.15,98.38,Pandeglang,0
2016-07-23,0.3716097474098205,0.3871241211891174,2.93,25.24,28.81,22.28,17.22,84.33,1.17,98.33,Pandeglang,0
2016-07-24,0.3732913434505462,0.392799973487854,6.77,24.07,25.17,23.0,17.37,90.71,2.28,98.33,Pandeglang,1
2016-07-25,0.3786388635635376,0.3855352103710174,4.16,24.39,26.8,22.82,17.75,91.1,2.98,98.38,Pandeglang,0
2016-07-26,0.374460220336914,0.3782262504100799,2.03,24.97,28.81,21.22,17.13,85.36,2.4,98.33,Pandeglang,0
2016-07-27,0.37104332447052,0.3731951117515564,0.7,25.55,29.71,22.13,16.79,81.39,1.95,98.28,Pandeglang,0
2016-07-28,0.3688759803771972,0.3773946762084961,0.73,25.65,29.87,22.3,18.05,86.58,1.75,98.29,Pandeglang,0
2016-07-29,0.3694336414337158,0.385455310344696,5.1,25.71,28.63,23.45,18.56,88.12,1.96,98.25,Pandeglang,0
