date,sm_rootzone,sm_surface
2016-01-01,0.364589124917984,0.3815034627914428
2016-01-02,0.3642895221710205,0.3832551538944244
2016-01-03,0.366112619638443,0.388847678899765
2016-01-04,0.3665564656257629,0.3835378885269165
2016-01-05,0.3649251461029053,0.3765015602111816
2016-01-06,0.3645695447921753,0.3801011741161346
2016-01-07,0.3629353046417236,0.3677155971527099
2016-01-08,0.3595540821552276,0.3559634387493133
2016-01-09,0.3575151860713959,0.3548930585384369
2016-01-10,0.35748291015625,0.3659531474113464
2016-01-11,0.3568365573883056,0.3658447265625
2016-01-12,0.3565718233585357,0.3700838088989258
2016-01-13,0.3562643229961395,0.3695962429046631
2016-01-14,0.3602275550365448,0.3846620619297027
2016-01-15,0.3635367751121521,0.3824648559093475
2016-01-16,0.3604577481746673,0.3693873286247253
2016-01-17,0.3608698844909668,0.3790072798728943
2016-01-18,0.3597898185253143,0.3713034093379974
2016-01-19,0.358707994222641,0.3723549842834472
2016-01-20,0.3659431934356689,0.3891520202159881
2016-01-21,0.3637223541736603,0.3757942616939544
2016-01-22,0.3617459237575531,0.3727301359176636
2016-01-23,0.3723271191120147,0.3905316591262817
2016-01-24,0.3739807903766632,0.3970264792442322
2016-01-25,0.3787309527397156,0.3920176029205322
2016-01-26,0.3759499192237854,0.3814715147018432
2016-01-27,0.3739434480667114,0.3826916217803955
2016-01-28,0.3721287548542022,0.3760692477226257
2016-01-29,0.3693546652793884,0.3695926070213318
2016-01-30,0.3699344992637634,0.3858012855052948
2016-01-31,0.376003086566925,0.400270938873291
2016-02-01,0.3805974125862121,0.3971486985683441
2016-02-02,0.3886881470680237,0.403375893831253
2016-02-03,0.3893281817436218,0.3939531445503235
2016-02-04,0.3879393339157104,0.3975909352302551
2016-02-05,0.3862850368022918,0.3934352397918701
2016-02-06,0.3826979100704193,0.3867873847484588
2016-02-07,0.3848764896392822,0.4011913239955902
2016-02-08,0.3976044058799743,0.4155659973621368
2016-02-09,0.4042016863822937,0.4116315245628357
2016-02-10,0.405891090631485,0.4146374464035034
2016-02-11,0.4084733128547668,0.4166333079338074
2016-02-12,0.4126633405685425,0.4182698428630829
2016-02-13,0.4113136827945709,0.4091776609420776
2016-02-14,0.4074783325195312,0.4083580374717712
2016-02-15,0.4030598402023315,0.4009455442428589
2016-02-16,0.4015073478221893,0.4079780876636505
2016-02-17,0.4034980535507202,0.4072647094726562
2016-02-18,0.4006661176681518,0.4026966989040375
2016-02-19,0.397666722536087,0.4021857976913452
2016-02-20,0.3942885398864746,0.3971329927444458
2016-02-21,0.3932046890258789,0.4018899500370025
2016-02-22,0.3920296728610992,0.3981313109397888
2016-02-23,0.3897813856601715,0.3987491130828857
2016-02-24,0.3931578993797302,0.411771148443222
2016-02-25,0.4047456979751587,0.4118659794330597
2016-02-26,0.4107251763343811,0.4103025496006012
2016-02-27,0.4085578918457031,0.4124601781368255
2016-02-28,0.4119282066822052,0.415287584066391
2016-02-29,0.4186503887176513,0.4224318861961365
2016-03-01,0.4174400866031647,0.4155210852622986
2016-03-02,0.4145915508270263,0.4123691022396087
2016-03-03,0.4103715419769287,0.4056614637374878
2016-03-04,0.4095617532730102,0.4153457283973694
2016-03-05,0.4100774824619293,0.4137506783008575
2016-03-06,0.4080213904380798,0.4090615510940552
2016-03-07,0.4052029252052307,0.4082073271274566
2016-03-08,0.4056100249290466,0.4141910374164581
2016-03-09,0.4043052792549133,0.4047342538833618
2016-03-10,0.4005362689495086,0.4030330181121826
2016-03-11,0.3994439244270324,0.4065040051937103
2016-03-12,0.3996675908565521,0.4082202911376953
2016-03-13,0.4029973447322845,0.4146107137203216
2016-03-14,0.4056515991687774,0.4113497138023376
2016-03-15,0.4048403799533844,0.4052779078483581
2016-03-16,0.4021477401256561,0.4037383198738098
2016-03-17,0.4010586738586426,0.4106650650501251
2016-03-18,0.4107065200805664,0.4131131768226623
2016-03-19,0.4082983434200287,0.4088416993618011
2016-03-20,0.4051591753959656,0.405455082654953
2016-03-21,0.4062384665012359,0.4152967035770416
2016-03-22,0.4103736281394958,0.420384407043457
2016-03-23,0.4175897538661957,0.416567862033844
2016-03-24,0.4134862124919891,0.4076508283615112
2016-03-25,0.4092570543289184,0.4089012742042541
2016-03-26,0.4083366394042969,0.4126909673213959
2016-03-27,0.4061073362827301,0.4067660272121429
2016-03-28,0.4048202633857727,0.4122810959815979
2016-03-29,0.406912237405777,0.4127532839775085
2016-03-30,0.4077298045158386,0.4137349724769592
2016-03-31,0.4054100513458252,0.4056596159934997
2016-04-01,0.4022281169891357,0.4066330790519714
2016-04-02,0.4011422097682953,0.4090107679367065
2016-04-03,0.4003728926181793,0.407818853855133
2016-04-04,0.3993676304817199,0.4073969721794128
2016-04-05,0.3998274505138397,0.4086025059223175
2016-04-06,0.3994323015213012,0.4067506194114685
2016-04-07,0.3960096836090088,0.3979583978652954
2016-04-08,0.3933521509170532,0.4006169438362121
2016-04-09,0.3909350335597992,0.3949977159500122
2016-04-10,0.3899805247783661,0.4030086398124695
2016-04-11,0.3898550570011139,0.4016091227531433
2016-04-12,0.3883535265922546,0.3951616287231445
2016-04-13,0.3859453797340393,0.3908290266990661
2016-04-14,0.3834744989871979,0.3906343579292297
2016-04-15,0.3842847645282745,0.4003581404685974
2016-04-16,0.3836014568805694,0.3929638266563415
2016-04-17,0.3871338963508606,0.4075066447257995
2016-04-18,0.391578733921051,0.4017552137374878
2016-04-19,0.3993186056613922,0.4132801592350006
2016-04-20,0.4024043381214142,0.4138133227825165
2016-04-21,0.4055596590042114,0.4114095270633697
2016-04-22,0.4025277495384216,0.4055730402469635
2016-04-23,0.4024391770362854,0.4111791849136352
2016-04-24,0.3997824490070343,0.4015986323356628
2016-04-25,0.3979844748973846,0.4072239995002746
2016-04-26,0.3997901976108551,0.408284991979599
2016-04-27,0.3991576433181762,0.4077731072902679
2016-04-28,0.4023021459579468,0.4137831628322601
2016-04-29,0.4106931388378143,0.4135262966156006
2016-04-30,0.4108222126960754,0.4142877161502838
2016-05-01,0.407654196023941,0.4069740176200866
2016-05-02,0.4055486917495727,0.4121526479721069
2016-05-03,0.4076153337955475,0.4124371707439422
2016-05-04,0.4050787091255188,0.4030786156654358
2016-05-05,0.4022424519062042,0.4068437814712524
2016-05-06,0.3998056650161743,0.4061363041400909
2016-05-07,0.3995455205440521,0.4073992669582367
2016-05-08,0.3990720808506012,0.4059332311153412
2016-05-09,0.3978233337402344,0.4041055142879486
2016-05-10,0.3939312994480133,0.3922837376594543
2016-05-11,0.3929119706153869,0.4030140042304992
2016-05-12,0.3917252421379089,0.4011042416095733
2016-05-13,0.3953747451305389,0.4106117486953735
2016-05-14,0.3989522457122803,0.4017713367938995
2016-05-15,0.3945900797843933,0.393867015838623
2016-05-16,0.3919002413749695,0.3967138826847076
2016-05-17,0.389930248260498,0.395874559879303
2016-05-18,0.3866882026195526,0.3877266347408294
2016-05-19,0.3837754726409912,0.3852797448635101
2016-05-20,0.3808852732181549,0.3828356862068176
2016-05-21,0.3790600597858429,0.3886144459247589
2016-05-22,0.379560112953186,0.3945538997650146
2016-05-23,0.3779172301292419,0.3864831328392029
2016-05-24,0.3782710134983063,0.3954138159751892
2016-05-25,0.3783420920372009,0.3884111642837524
2016-05-26,0.3760120272636413,0.3852820992469787
2016-05-27,0.3749672174453735,0.3886273503303528
2016-05-28,0.3781257569789886,0.3938948810100555
2016-05-29,0.3764621615409851,0.3891437649726867
2016-05-30,0.3798149228096008,0.3977867066860199
2016-05-31,0.3802773356437683,0.3951226770877838
2016-06-01,0.3794401586055755,0.385569155216217
2016-06-02,0.3768099546432495,0.3846494257450104
2016-06-03,0.3794556856155395,0.3899518847465515
2016-06-04,0.3764230608940124,0.3789882659912109
2016-06-05,0.3737125098705292,0.3764475882053375
2016-06-06,0.3752565681934356,0.3907736539840698
2016-06-07,0.3737698495388031,0.385327011346817
2016-06-08,0.3737803101539612,0.391833633184433
2016-06-09,0.373884379863739,0.3867025971412658
2016-06-10,0.3719828724861145,0.3837620317935943
2016-06-11,0.3702781498432159,0.3794240653514862
2016-06-12,0.3681199550628662,0.375316858291626
2016-06-13,0.3675328493118286,0.3798567652702331
2016-06-14,0.3678226172924042,0.381882905960083
2016-06-15,0.3680123090744018,0.3845186233520508
2016-06-16,0.3665973842144012,0.3761855959892273
2016-06-17,0.3718697428703308,0.3991402089595794
2016-06-18,0.3836618065834045,0.4040003716945648
2016-06-19,0.3866259753704071,0.3923895061016083
2016-06-20,0.383269190788269,0.3853833973407745
2016-06-21,0.3793842196464538,0.3780529797077179
2016-06-22,0.3759119212627411,0.3754672706127167
2016-06-23,0.3724808394908905,0.375320166349411
2016-06-24,0.369234025478363,0.3693834543228149
2016-06-25,0.3654621541500091,0.3613913357257843
2016-06-26,0.3646086454391479,0.3732946217060089
2016-06-27,0.3635612428188324,0.3715616464614868
2016-06-28,0.3609565794467926,0.3642936050891876
2016-06-29,0.3620218336582184,0.3823751211166382
2016-06-30,0.365217924118042,0.3890061974525451
2016-07-01,0.365161657333374,0.375123530626297
2016-07-02,0.362199455499649,0.3649009466171264
2016-07-03,0.367860734462738,0.3930508196353912
2016-07-04,0.3699674010276794,0.3864160478115082
2016-07-05,0.3696213066577911,0.3820294737815857
2016-07-06,0.3670732080936432,0.3736976385116577
2016-07-07,0.3660140037536621,0.3786353468894958
2016-07-08,0.3667869567871094,0.3783147037029266
2016-07-09,0.3650076985359192,0.3728534877300262
2016-07-10,0.3636165559291839,0.3737429082393646
2016-07-11,0.3662461042404175,0.3885569274425506
2016-07-12,0.3674396574497223,0.3821588158607483
2016-07-13,0.3662740886211395,0.3798240423202514
2016-07-14,0.3651417195796966,0.37599578499794
2016-07-15,0.363048642873764,0.3698541820049286
2016-07-16,0.3632705211639404,0.3773412704467773
2016-07-17,0.3665978610515594,0.391460657119751
2016-07-18,0.3725552558898926,0.383614182472229
2016-07-19,0.3707269728183746,0.3850195407867431
2016-07-20,0.3740054368972778,0.392508327960968
2016-07-21,0.3724621832370758,0.3854901492595672
2016-07-22,0.3718274533748626,0.3869237005710602
2016-07-23,0.3716097474098205,0.3871241211891174
2016-07-24,0.3732913434505462,0.392799973487854
2016-07-25,0.3786388635635376,0.3855352103710174
2016-07-26,0.374460220336914,0.3782262504100799
2016-07-27,0.37104332447052,0.3731951117515564
2016-07-28,0.3688759803771972,0.3773946762084961
2016-07-29,0.3694336414337158,0.385455310344696
2016-07-30,0.3686055839061737,0.3819266855716705
2016-07-31,0.3664371967315674,0.3724651038646698
2016-08-01,0.3648877739906311,0.3737460970878601
2016-08-02,0.3624776601791382,0.36459481716156
2016-08-03,0.3599129617214203,0.3581209182739258
2016-08-04,0.3591998815536499,0.3603708148002624
2016-08-05,0.357514351606369,0.3540993630886078
2016-08-06,0.3556790053844452,0.3500861525535583
2016-08-07,0.3559600710868835,0.3664442896842956
2016-08-08,0.3598243296146393,0.3836793899536133
2016-08-09,0.3654428720474243,0.3857361376285553
2016-08-10,0.3619359731674194,0.3674953281879425
2016-08-11,0.358923465013504,0.3612952530384063
2016-08-12,0.3578917682170868,0.3637073934078216
2016-08-13,0.3612927198410034,0.3815470039844513
2016-08-14,0.3644004166126251,0.3860472440719604
2016-08-15,0.3639565110206604,0.378190279006958
2016-08-16,0.36290243268013,0.3797826766967773
2016-08-17,0.3620465695858001,0.3772229254245758
2016-08-18,0.3655133247375488,0.3826650381088257
2016-08-19,0.3635714054107666,0.3768996000289917
2016-08-20,0.3614879548549652,0.3670777082443237
2016-08-21,0.35960453748703,0.3619269430637359
2016-08-22,0.3580988049507141,0.360747367143631
2016-08-23,0.3564159870147705,0.3583487868309021
2016-08-24,0.355281800031662,0.3579738140106201
2016-08-25,0.3550454378128052,0.3635919690132141
2016-08-26,0.3539760410785675,0.3532351553440094
2016-08-27,0.3559845983982086,0.3724004626274109
2016-08-28,0.3615443408489227,0.3749106526374817
2016-08-29,0.3595342934131622,0.3739331364631653
2016-08-30,0.3595982193946838,0.3748604953289032
2016-08-31,0.3599824011325836,0.3785491287708282
2016-09-01,0.3587954640388489,0.3711705207824707
2016-09-02,0.3583196401596069,0.3703265488147735
2016-09-03,0.3571231961250305,0.3651759326457977
2016-09-04,0.3551582992076874,0.35414719581604
2016-09-05,0.355295181274414,0.365367978811264
2016-09-06,0.3590668737888336,0.3799600601196289
2016-09-07,0.3599485754966736,0.3758754134178161
2016-09-08,0.3603846132755279,0.3742368817329407
2016-09-09,0.3576694428920746,0.3620437979698181
2016-09-10,0.3559047877788543,0.3588846027851105
2016-09-11,0.3548194766044616,0.3607720136642456
2016-09-12,0.3539795279502868,0.3566141724586487
2016-09-13,0.3533576428890228,0.356749415397644
2016-09-14,0.3556278944015503,0.3754011392593384
2016-09-15,0.357286661863327,0.3673736155033111
2016-09-16,0.356065958738327,0.3677130341529846
2016-09-17,0.3607609272003174,0.3756093084812164
2016-09-18,0.3581134378910064,0.3709339499473572
2016-09-19,0.3581133484840393,0.3755022287368774
2016-09-20,0.3610728085041046,0.3710277676582336
2016-09-21,0.3640288412570953,0.3874865174293518
2016-09-22,0.3615950047969818,0.3682851195335388
2016-09-23,0.3592341244220733,0.3649292588233948
2016-09-24,0.3622704148292541,0.3806032836437225
2016-09-25,0.3649654388427734,0.3884586095809936
2016-09-26,0.3655719757080078,0.3765943944454193
2016-09-27,0.3654104173183441,0.3835265934467315
2016-09-28,0.3738331794738769,0.399278312921524
2016-09-29,0.3814764618873596,0.3976558744907379
2016-09-30,0.382563829421997,0.4004206955432892
2016-10-01,0.3864999413490295,0.3944825232028961
2016-10-02,0.3845166265964508,0.3961837887763977
2016-10-03,0.382331520318985,0.3894291520118713
2016-10-04,0.385987788438797,0.3995550274848938
2016-10-05,0.3830064833164215,0.3860150575637817
2016-10-06,0.3815453946590423,0.387868732213974
2016-10-07,0.3799522817134857,0.3859867453575134
2016-10-08,0.392044335603714,0.4090078771114349
2016-10-09,0.3931522071361542,0.4060623347759247
2016-10-10,0.3951124250888824,0.4073967635631561
2016-10-11,0.3945465385913849,0.4001935422420501
2016-10-12,0.3935157060623169,0.4012617766857147
