date,sm_rootzone,sm_surface
2016-01-01,0.3328661024570465,0.3382753133773803
2016-01-02,0.339738130569458,0.3462068140506744
2016-01-03,0.3457726538181305,0.3555072247982025
2016-01-04,0.3490241169929504,0.348244309425354
2016-01-05,0.3515737056732178,0.3573975563049316
2016-01-06,0.3494633436203003,0.3459062278270721
2016-01-07,0.3454639911651611,0.3300569057464599
2016-01-08,0.3411214649677276,0.3194033801555633
2016-01-09,0.3424852788448334,0.3433268964290619
2016-01-10,0.345794677734375,0.3494583964347839
2016-01-11,0.3454382419586181,0.344329833984375
2016-01-12,0.3504225313663482,0.3556489944458008
2016-01-13,0.355486124753952,0.3590524196624756
2016-01-14,0.3547038733959198,0.3468355238437652
2016-01-15,0.3515433669090271,0.3441958129405975
2016-01-16,0.3481744229793548,0.3330256342887878
2016-01-17,0.3485407829284668,0.3434237837791443
2016-01-18,0.3524808585643768,0.3530844151973724
2016-01-19,0.3554883897304535,0.3564553260803222
2016-01-20,0.3706734180450439,0.3793558776378631
2016-01-21,0.3764939606189728,0.3668068349361419
2016-01-22,0.3725949227809906,0.3637732267379761
2016-01-23,0.3705876171588897,0.3621808290481567
2016-01-24,0.3685334026813507,0.3588795065879822
2016-01-25,0.3664628863334656,0.3519175052642822
2016-01-26,0.3652535080909729,0.3559893369674682
2016-01-27,0.3659631013870239,0.359757661819458
2016-01-28,0.3641941845417022,0.3501293063163757
2016-01-29,0.3625339865684509,0.3531283736228943
2016-01-30,0.3635258078575134,0.3567943274974823
2016-01-31,0.3668020367622375,0.362185001373291
2016-02-01,0.3647740483283996,0.3543325364589691
2016-02-02,0.3712015748023987,0.3708899319171905
2016-02-03,0.3733980059623718,0.364274799823761
2016-02-04,0.3710936307907104,0.3618853688240051
2016-02-05,0.3707821071147918,0.3625056743621826
2016-02-06,0.3711927831172943,0.3637923896312713
2016-02-07,0.3781015872955322,0.3735881745815277
2016-02-08,0.3798584342002868,0.3734822571277618
2016-02-09,0.3919793963432312,0.3838757872581482
2016-02-10,0.391730934381485,0.3811444044113159
2016-02-11,0.3922837376594543,0.3799206614494324
2016-02-12,0.392781138420105,0.3809621036052704
2016-02-13,0.3922707140445709,0.3787058591842651
2016-02-14,0.3913192749023437,0.3766502737998962
2016-02-15,0.3893574476242065,0.3715113401412964
2016-02-16,0.3882627189159393,0.374240905046463
2016-02-17,0.3866218328475952,0.3676681518554687
2016-02-18,0.3830879926681518,0.3586598336696625
2016-02-19,0.379417210817337,0.3533729314804077
2016-02-20,0.3780684471130371,0.3624192476272583
2016-02-21,0.3813028335571289,0.374561458826065
2016-02-22,0.3882607519626617,0.3804768919944763
2016-02-23,0.3884386122226715,0.3731448650360107
2016-02-24,0.3889617323875427,0.377591460943222
2016-02-25,0.3880220651626587,0.3726966679096222
2016-02-26,0.3875318169593811,0.3757413923740387
2016-02-27,0.3900947570800781,0.3796537816524505
2016-02-28,0.3915272057056427,0.373905748128891
2016-02-29,0.3887431621551513,0.372428834438324
2016-03-01,0.3869072496891022,0.3692259192466736
2016-03-02,0.3841807842254638,0.3658145368099212
2016-03-03,0.3814103603363037,0.3612889051437378
2016-03-04,0.3838506937026977,0.3724837899208069
2016-03-05,0.3863195478916168,0.372902899980545
2016-03-06,0.3867048621177673,0.3746682405471802
2016-03-07,0.3902798295021057,0.3787273466587066
2016-03-08,0.3904733061790466,0.3764102756977081
2016-03-09,0.3904350399971008,0.3752695322036743
2016-03-10,0.3894126117229461,0.3758723735809326
2016-03-11,0.3905938267707824,0.3794043958187103
2016-03-12,0.3933199346065521,0.3818531036376953
2016-03-13,0.396115630865097,0.3797291219234466
2016-03-14,0.3932614624500274,0.3775057196617126
2016-03-15,0.3944949209690094,0.3824049830436706
2016-03-16,0.3938011825084686,0.3775694966316223
2016-03-17,0.3944363594055176,0.3832907974720001
2016-03-18,0.3988962173461914,0.3846555352210998
2016-03-19,0.3955419957637787,0.3748756349086761
2016-03-20,0.3955308794975281,0.377256840467453
2016-03-21,0.3927649557590484,0.3740674555301666
2016-03-22,0.3922919631004333,0.3784074783325195
2016-03-23,0.3943353593349457,0.382906973361969
2016-03-24,0.3955113589763641,0.3817108869552612
2016-03-25,0.3980876207351684,0.3861351609230041
2016-03-26,0.4019279479980469,0.3837755620479584
2016-03-27,0.3974708616733551,0.3796511590480804
2016-03-28,0.3966110348701477,0.3834572434425354
2016-03-29,0.403890997171402,0.391741931438446
2016-03-30,0.4025112986564636,0.3817372918128967
2016-03-31,0.3997490406036377,0.3834580779075622
2016-04-01,0.3997409343719482,0.3858658671379089
2016-04-02,0.4002114236354828,0.384550929069519
2016-04-03,0.3979467451572418,0.380932867527008
2016-04-04,0.3954461216926574,0.3794276118278503
2016-04-05,0.3968825042247772,0.38353231549263
2016-04-06,0.3959532976150512,0.380154550075531
2016-04-07,0.3925764560699463,0.3715912103652954
2016-04-08,0.3890339136123657,0.3692143559455871
2016-04-09,0.3946124017238617,0.3871546983718872
2016-04-10,0.3960230052471161,0.374367892742157
2016-04-11,0.3952108919620514,0.3834511637687683
2016-04-12,0.3980886340141296,0.3864641189575195
2016-04-13,0.4016314148902893,0.3887385725975036
2016-04-14,0.4039975702762604,0.3885896801948547
2016-04-15,0.400474339723587,0.3803538680076599
2016-04-16,0.3971360027790069,0.3800854086875915
2016-04-17,0.3957093358039856,0.3796746134757995
2016-04-18,0.394264280796051,0.3782109022140503
2016-04-19,0.3966025412082672,0.3822895586490631
2016-04-20,0.3950343430042267,0.3788096606731415
2016-04-21,0.3922997713088989,0.3689137995243072
2016-04-22,0.3890084624290466,0.3657476007938385
2016-04-23,0.3874092698097229,0.3719335794448852
2016-04-24,0.3856375515460968,0.3687312006950378
2016-04-25,0.3844651877880096,0.3711522221565246
2016-04-26,0.3855842649936676,0.374257892370224
2016-04-27,0.3887206315994262,0.3786135613918304
2016-04-28,0.3946727514266968,0.3796187341213226
2016-04-29,0.3927488029003143,0.3761117458343506
2016-04-30,0.3891699910163879,0.3713647425174713
2016-05-01,0.386566549539566,0.3691779971122741
2016-05-02,0.3859564065933227,0.3735173940658569
2016-05-03,0.38504758477211,0.3711468875408172
2016-05-04,0.3824499249458313,0.3672204613685608
2016-05-05,0.3825433552265167,0.3710161447525024
2016-05-06,0.3805490732192993,0.3636253178119659
2016-05-07,0.3786104619503021,0.3620501458644867
2016-05-08,0.3820585310459137,0.3748053014278412
